"ITEX_name","GBIF_name","SCIENTIFIC_NAME","AUTHOR","STATUS","FAMILY","ACCEPTED_SPECIES","ACCEPTED_AUTHOR","n_sci","one_is_acc","all_unresolved","just_one_syn","one_is_un","non_vasc_typo","SPECIES_NAME","n_occ","N_all","N_bor_tund","N_tund"
"Luetkea pectinata","Luetkea pectinata","Saxifraga caespitosa","A.Gray","Synonym","Rosaceae","Luetkea pectinata","(Pursh) Kuntze",1,FALSE,FALSE,TRUE,FALSE,FALSE,"Luetkea pectinata",5119,2514,2116,795
"Lupinus arcticus","Lupinus arcticus","Lupinus arcticus","S.Watson","Accepted","Leguminosae","Lupinus arcticus","S.Watson",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Lupinus arcticus",2368,1504,1237,448
"Luzula arcuata","Luzula arcuata","Luzula arcuata","(Wahlenb.) Sw.","Accepted","Juncaceae","Luzula arcuata","(Wahlenb.) Sw.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Luzula arcuata",7548,4708,3917,2832
"Luzula confusa","Luzula confusa","Luzula confusa","Lindeb.","Accepted","Juncaceae","Luzula confusa","Lindeb.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Luzula confusa",7602,4641,4388,3526
"Luzula multiflora","Luzula multiflora","Luzula multiflora","(Ehrh.) Lej.","Accepted","Juncaceae","Luzula multiflora","(Ehrh.) Lej.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Luzula multiflora",328741,6850,1013,242
"Luzula nivalis","Luzula nivalis","Luzula arctica","Blytt","Synonym","Juncaceae","Luzula nivalis","(Laest.) Spreng.",1,FALSE,FALSE,TRUE,FALSE,FALSE,"Luzula nivalis",3154,1561,1549,1383
"Luzula nivalis","Luzula nivalis","Luzula nivalis","(Laest.) Spreng.","Accepted","Juncaceae","Luzula nivalis","(Laest.) Spreng.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Luzula nivalis",3154,1561,1549,1383
"Luzula oligantha","Luzula oligantha","Luzula oligantha","Sam.","Accepted","Juncaceae","Luzula oligantha","Sam.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Luzula oligantha",578,247,114,41
"Luzula parviflora","Luzula parviflora","Luzula parviflora","(Ehrh.) Desv.","Accepted","Juncaceae","Luzula parviflora","(Ehrh.) Desv.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Luzula parviflora",8523,5645,4335,1494
"Luzula pilosa","Luzula pilosa","Luzula pilosa","(L.) Willd.","Accepted","Juncaceae","Luzula pilosa","(L.) Willd.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Luzula pilosa",298800,7085,521,48
"Luzula spicata","Luzula spicata","Luzula spicata","(L.) DC.","Accepted","Juncaceae","Luzula spicata","(L.) DC.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Luzula spicata",38390,5481,4831,3045
"Luzula wahlenbergii","Luzula wahlenbergii","Luzula wahlenbergii","Rupr.","Accepted","Juncaceae","Luzula wahlenbergii","Rupr.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Luzula wahlenbergii",3886,2225,2140,1419
"Lycopodium annotinum","Lycopodium annotinum","Lycopodium annotinum","L.","Accepted","Lycopodiaceae","Lycopodium annotinum","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Lycopodium annotinum",106383,5532,1790,145
"Lycopodium clavatum","Lycopodium clavatum","Lycopodium clavatum","L.","Accepted","Lycopodiaceae","Lycopodium clavatum","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Lycopodium clavatum",112500,7454,1000,179
"Lysimachia europaea","Lysimachia europaea","Lysimachia europaea","(L.) U.Manns & Anderb.","Accepted","Primulaceae","Lysimachia europaea","(L.) U.Manns & Anderb.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Lysimachia europaea",180849,7743,1764,251
"Lysimachia europaea","Lysimachia europaea","Trientalis europaea","L.","Synonym","Primulaceae","Lysimachia europaea","(L.) U.Manns & Anderb.",1,FALSE,FALSE,TRUE,FALSE,FALSE,"Lysimachia europaea",180849,7743,1764,251
"Maianthemum bifolium","Maianthemum bifolium","Maianthemum bifolium","(L.) F.W.Schmidt","Accepted","Asparagaceae","Maianthemum bifolium","(L.) F.W.Schmidt",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Maianthemum bifolium",290682,6899,637,51
"Marchantia alpestris","Marchantia alpestris","Marchantia alpestris","(Nees) Burgeff","Accepted","Marchantiaceae","Marchantia alpestris","(Nees) Burgeff",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Marchantia alpestris",226,111,70,36
"Marchantia polymorpha","Marchantia polymorpha","Marchantia polymorpha","L.","Accepted","Marchantiaceae","Marchantia polymorpha","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Marchantia polymorpha",57226,6441,611,136
"Marsupella brevissima","Marsupella brevissima","Marsupella brevissima","(Dumort.) Grolle","Accepted","Gymnomitriaceae","Marsupella brevissima","(Dumort.) Grolle",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Marsupella brevissima",348,190,146,90
"Matricaria breviradiata","Matricaria breviradiata","Matricaria caucasica","(Willd.) Poir.","Synonym","Compositae","Matricaria breviradiata","(Ledeb.) Rauschert",1,FALSE,FALSE,TRUE,FALSE,FALSE,"Matricaria breviradiata",4,NA,NA,NA
"Medicago ruthenica","Medicago ruthenica","Trigonella ruthenica","L.","Synonym","Leguminosae","Medicago ruthenica","(L.) Ledeb.",1,FALSE,FALSE,TRUE,FALSE,FALSE,"Medicago ruthenica",1385,420,102,5
"Meesia triquetra","Meesia triquetra","Meesia triquetra","(L. ex Jolycl.) Ångström","Accepted","Meesiaceae","Meesia triquetra","(L. ex Jolycl.) Ångström",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Meesia triquetra",4862,2640,1669,470
"Meesia uliginosa","Meesia uliginosa","Meesia uliginosa","Hedw.","Accepted","Meesiaceae","Meesia uliginosa","Hedw.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Meesia uliginosa",5453,2989,2341,1081
"Melampyrum pratense","Melampyrum pratense","Melampyrum pratense","L.","Accepted","Orobanchaceae","Melampyrum pratense","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Melampyrum pratense",313440,6890,641,76
"Melampyrum sylvaticum","Melampyrum sylvaticum","Melampyrum sylvaticum","Hook.","Unresolved","Orobanchaceae","Melampyrum sylvaticum","Hook.",2,FALSE,TRUE,FALSE,TRUE,FALSE,"Melampyrum sylvaticum",118939,7195,1819,413
"Melampyrum sylvaticum","Melampyrum sylvaticum","Melampyrum sylvaticum","K.Koch","Unresolved","Orobanchaceae","Melampyrum sylvaticum","K.Koch",2,FALSE,TRUE,FALSE,TRUE,FALSE,"Melampyrum sylvaticum",118939,7195,1819,413
"Menyanthes trifoliata","Menyanthes trifoliata","Menyanthes trifoliata","L.","Accepted","Menyanthaceae","Menyanthes trifoliata","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Menyanthes trifoliata",245658,6292,1062,86
"Mertensia lanceolata","Mertensia lanceolata","Mertensia lanceolata","(Pursh) DC. ex A. DC.","Accepted","Boraginaceae","Mertensia lanceolata","(Pursh) DC. ex A. DC.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Mertensia lanceolata",2243,1458,447,197
"Mertensia oblongifolia","Mertensia oblongifolia","Mertensia oblongifolia","(Nutt.) G. Don","Accepted","Boraginaceae","Mertensia oblongifolia","(Nutt.) G. Don",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Mertensia oblongifolia",1737,1202,236,44
"Microseris lanceolata","Microseris lanceolata","Microseris lanceolata","(Walp.) Sch.Bip.","Accepted","Compositae","Microseris lanceolata","(Walp.) Sch.Bip.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Microseris lanceolata",7449,4407,264,119
"Minuartia aizoides","Minuartia aizoides","Minuartia aizoides","Bornm.","Unresolved","Caryophyllaceae","Minuartia aizoides","Bornm.",1,FALSE,TRUE,FALSE,TRUE,FALSE,"Minuartia aizoides",27,NA,NA,NA
"Minuartia arctica","Minuartia arctica","Minuartia arctica","(Steven ex Ser.) Graebn.","Accepted","Caryophyllaceae","Minuartia arctica","(Steven ex Ser.) Graebn.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Minuartia arctica",1322,715,664,381
"Minuartia biflora","Minuartia biflora","Minuartia biflora","(L.) Schinz & Thell.","Accepted","Caryophyllaceae","Minuartia biflora","(L.) Schinz & Thell.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Minuartia biflora",4568,2827,2303,1602
"Minuartia circassica","Minuartia circassica","Minuartia circassica","(Albov) Woronow ex Grossh.","Accepted","Caryophyllaceae","Minuartia circassica","(Albov) Woronow ex Grossh.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Minuartia circassica",8,NA,NA,NA
"Minuartia macrocarpa","Minuartia macrocarpa","Minuartia macrocarpa","(Pursh) Ostenf.","Accepted","Caryophyllaceae","Minuartia macrocarpa","(Pursh) Ostenf.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Minuartia macrocarpa",926,397,371,258
"Minuartia macrocarpa var. koreana","Minuartia macrocarpa var. koreana","Minuartia macrocarpa var. koreana","(Nakai) Hara","Accepted","Caryophyllaceae","Minuartia macrocarpa var. koreana","(Nakai) Hara",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Minuartia macrocarpa var. koreana",86,NA,NA,NA
"Minuartia obtusiloba","Minuartia obtusiloba","Minuartia obtusiloba","(Rydb.) House","Accepted","Caryophyllaceae","Minuartia obtusiloba","(Rydb.) House",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Minuartia obtusiloba",1092,673,601,368
"Minuartia rubella","Minuartia rubella","Minuartia rubella","(Wahlenb.) Hiern","Accepted","Caryophyllaceae","Minuartia rubella","(Wahlenb.) Hiern",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Minuartia rubella",1094,559,534,408
"Minuartia stricta","Minuartia stricta","Minuartia stricta","(Sw.) Hiern","Accepted","Caryophyllaceae","Minuartia stricta","(Sw.) Hiern",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Minuartia stricta",1690,992,761,405
"Minuartia verna","Minuartia verna","Minuartia verna","(L.) Hiern","Accepted","Caryophyllaceae","Minuartia verna","(L.) Hiern",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Minuartia verna",21536,2278,1444,1027
"Mniarum biflorum","Scleranthus biflorus","Scleranthus biflorus","(J.R. Forst. & G. Forst.) Hook. f.","Synonym","Caryophyllaceae","Mniarum biflorum","J.R. Forst. & G. Forst.",1,FALSE,FALSE,TRUE,FALSE,FALSE,"Mniarum biflorum",0,3403,299,129
"Mnium blyttii","Mnium blyttii","Mnium blyttii","Bruch & Schimp.","Accepted","Mniaceae","Mnium blyttii","Bruch & Schimp.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Mnium blyttii",1018,500,432,282
"Molinia caerulea","Molinia caerulea","Molinia caerulea","(L.) Moench","Accepted","Poaceae","Molinia caerulea","(L.) Moench",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Molinia caerulea",745442,5051,478,26
"Montia bostockii","Montia bostockii","Montia bostockii","(A.E.Porsild) S.L.Welsh","Accepted","Montiaceae","Montia bostockii","(A.E.Porsild) S.L.Welsh",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Montia bostockii",95,NA,NA,NA
"Montia fontana","Montia fontana","Montia fontana","L.","Accepted","Montiaceae","Montia fontana","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Montia fontana",61062,6929,797,302
"Morina chinensis","Morina chinensis","Morina chinensis","Y.Y. Bai","Accepted","Caprifoliaceae","Morina chinensis","Y.Y. Bai",2,TRUE,FALSE,FALSE,TRUE,FALSE,"Morina chinensis",130,NA,NA,NA
"Morina chinensis","Morina chinensis","Morina chinensis","Diels ex Grüning, Pax & K. Hoffm.","Unresolved","Caprifoliaceae","Morina chinensis","Diels ex Grüning, Pax & K. Hoffm.",2,TRUE,FALSE,FALSE,TRUE,FALSE,"Morina chinensis",130,NA,NA,NA
"Mylia anomala","Mylia anomala","Mylia anomala","(Hook.) Gray","Unresolved",NA,"Mylia anomala","(Hook.) Gray",1,FALSE,TRUE,FALSE,TRUE,FALSE,"Mylia anomala",11792,6691,2553,235
"Myosotis alpestris","Myosotis alpestris","Myosotis alpestris","F.W.Schmidt","Accepted","Boraginaceae","Myosotis alpestris","F.W.Schmidt",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Myosotis alpestris",44315,4374,2959,2237
"Myosotis asiatica","Myosotis asiatica","Myosotis asiatica","(Vestergr.) Schischk. & Serg.","Accepted","Boraginaceae","Myosotis asiatica","(Vestergr.) Schischk. & Serg.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Myosotis asiatica",2505,1440,1330,975
"Myosotis decumbens","Myosotis decumbens","Myosotis decumbens","Host","Accepted","Boraginaceae","Myosotis decumbens","Host",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Myosotis decumbens",18421,4596,2336,748
"Myurella julacea","Myurella julacea","Myurella julacea","(Schwägr.) Schimp.","Accepted","Theliaceae","Myurella julacea","(Schwägr.) Schimp.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Myurella julacea",5644,2745,1607,780
"Nardus stricta","Nardus stricta","Nardus stricta","L.","Accepted","Poaceae","Nardus stricta","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Nardus stricta",361726,5420,1910,646
"Neottia cordata","Neottia cordata","Neottia cordata","(L.) Rich.","Accepted","Orchidaceae","Neottia cordata","(L.) Rich.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Neottia cordata",65303,5636,2993,297
"Niphotrichum canescens","Niphotrichum canescens","Niphotrichum canescens","(Hedw.) Bednarek-Ochyra & Ochyra","Accepted","Grimmiaceae","Niphotrichum canescens","(Hedw.) Bednarek-Ochyra & Ochyra",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Niphotrichum canescens",15709,5156,1384,731
"Niphotrichum canescens","Niphotrichum canescens","Racomitrium canescens","(Hedw.) Brid.","Synonym","Grimmiaceae","Niphotrichum canescens","(Hedw.) Bednarek-Ochyra & Ochyra",1,FALSE,FALSE,TRUE,FALSE,FALSE,"Niphotrichum canescens",15709,5156,1384,731
"Niphotrichum ericoides","Niphotrichum ericoides","Racomitrium ericoides","(Brid.) Brid.","Synonym","Grimmiaceae","Niphotrichum ericoides","(Brid.) Bednarek-Ochyra & Ochyra",1,FALSE,FALSE,TRUE,FALSE,FALSE,"Niphotrichum ericoides",7586,5173,1353,739
"Noccaea fendleri","Noccaea fendleri","Noccaea fendleri","(A. Gray) Holub","Accepted","Brassicaceae","Noccaea fendleri","(A. Gray) Holub",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Noccaea fendleri",5101,2722,829,215
"Olearia algida","Olearia algida","Olearia algida","N.A.Wakef.","Accepted","Compositae","Olearia algida","N.A.Wakef.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Olearia algida",1044,510,170,104
"Olearia frostii","Olearia frostii","Olearia frostii","(F.Muell.) J.H.Willis","Accepted","Compositae","Olearia frostii","(F.Muell.) J.H.Willis",2,TRUE,FALSE,FALSE,TRUE,FALSE,"Olearia frostii",787,211,117,0
"Olearia frostii","Olearia frostii","Olearia frostii","F.Muell.","Unresolved","Compositae","Olearia frostii","F.Muell.",2,TRUE,FALSE,FALSE,TRUE,FALSE,"Olearia frostii",787,211,117,0
"Omalotheca norvegica","Omalotheca norvegica","Omalotheca norvegica","(Gunnerus) Sch.Bip. & F.W.Schultz","Accepted","Compositae","Omalotheca norvegica","(Gunnerus) Sch.Bip. & F.W.Schultz",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Omalotheca norvegica",19360,6575,5635,2154
"Omalotheca supina","Omalotheca supina","Omalotheca supina","(L.) DC.","Accepted","Compositae","Omalotheca supina","(L.) DC.",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Omalotheca supina",31157,4928,4541,3048
"Omalotheca supina","Omalotheca supina","Omalotheca supina","(L.) Cass.","Synonym","Compositae","Argyrotegium poliochlorum","(N.G.Walsh) J.M.Ward & Breitw.",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Omalotheca supina",31157,4928,4541,3048
"Oncophorus virens","Oncophorus virens","Oncophorus virens","(Hedw.) Brid.","Accepted","Dicranaceae","Oncophorus virens","(Hedw.) Brid.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Oncophorus virens",3923,2002,1540,666
"Oncophorus wahlenbergii","Oncophorus wahlenbergii","Oncophorus wahlenbergii","Brid.","Accepted","Dicranaceae","Oncophorus wahlenbergii","Brid.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Oncophorus wahlenbergii",5049,2661,1780,893
"Orthilia secunda","Orthilia secunda","Orthilia secunda","(L.) House","Accepted","Ericaceae","Orthilia secunda","(L.) House",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Orthilia secunda",135067,7545,1993,254
"Orthilia secunda","Orthilia secunda","Pyrola secunda","L.","Synonym","Ericaceae","Orthilia secunda","(L.) House",1,FALSE,FALSE,TRUE,FALSE,FALSE,"Orthilia secunda",135067,7545,1993,254
"Orthocaulis binsteadii","Orthocaulis binsteadii","Orthocaulis binsteadii","H. Buch","Accepted","Anastrophyllaceae","Orthocaulis binsteadii","H. Buch",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Orthocaulis binsteadii",96,NA,NA,NA
"Orthocaulis kunzeanus","Orthocaulis kunzeanus","Orthocaulis kunzeanus","(Huebener) H. Buch","Accepted","Anastrophyllaceae","Orthocaulis kunzeanus","(Huebener) H. Buch",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Orthocaulis kunzeanus",230,NA,NA,NA
"Orthocaulis quadrilobus","Orthocaulis quadrilobus","Orthocaulis quadrilobus","(Lindb.) H. Buch","Accepted","Anastrophyllaceae","Orthocaulis quadrilobus","(Lindb.) H. Buch",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Orthocaulis quadrilobus",60,NA,NA,NA
"Orthothecium rufescens","Orthothecium rufescens","Orthothecium rufescens","(Dicks. ex Brid.) Schimp.","Accepted","Hypnaceae","Orthothecium rufescens","(Dicks. ex Brid.) Schimp.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Orthothecium rufescens",4008,1810,631,343
"Oxylobium ellipticum","Oxylobium ellipticum","Oxylobium ellipticum","(Vent.) R.Br.","Accepted","Leguminosae","Oxylobium ellipticum","(Vent.) R.Br.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Oxylobium ellipticum",3162,1749,285,205
"Oxyria digyna","Oxyria digyna","Oxyria digyna","(L.) Hill","Accepted","Polygonaceae","Oxyria digyna","(L.) Hill",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Oxyria digyna",40694,6298,5603,3845
"Oxytropis anertii","Oxytropis anertii","Oxytropis anertii","Nakai","Accepted","Leguminosae","Oxytropis anertii","Nakai",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Oxytropis anertii",105,NA,NA,NA
"Oxytropis campestris","Oxytropis campestris","Oxytropis campestris","(L.) DC.","Accepted","Leguminosae","Oxytropis campestris","(L.) DC.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Oxytropis campestris",20871,3718,2227,1264
"Oxytropis campestris subsp. sordida","Oxytropis campestris subsp. sordida","Oxytropis campestris subsp. sordida","(Willd.) C.Hartm.","Accepted","Leguminosae","Oxytropis campestris subsp. sordida","(Willd.) C.Hartm.",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Oxytropis campestris subsp. sordida",1076,524,366,52
"Oxytropis campestris subsp. sordida","Oxytropis campestris subsp. sordida","Oxytropis campestris subsp. sordida","sensu Hayek","Misapplied","Leguminosae","Oxytropis campestris","(L.) DC.",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Oxytropis campestris subsp. sordida",1076,524,366,52
"Oxytropis deflexa","Oxytropis deflexa","Oxytropis deflexa","(Pall.) DC.","Accepted","Leguminosae","Oxytropis deflexa","(Pall.) DC.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Oxytropis deflexa",2177,1482,1133,455
"Oxytropis glacialis","Oxytropis glacialis","Oxytropis glacialis","Benth.","Accepted","Leguminosae","Oxytropis glacialis","Benth.",2,TRUE,FALSE,FALSE,TRUE,FALSE,"Oxytropis glacialis",23,NA,NA,NA
"Oxytropis glacialis","Oxytropis glacialis","Oxytropis glacialis","Benth. ex Bunge","Unresolved","Leguminosae","Oxytropis glacialis","Benth. ex Bunge",2,TRUE,FALSE,FALSE,TRUE,FALSE,"Oxytropis glacialis",23,NA,NA,NA
"Oxytropis kubanensis","Oxytropis kubanensis","Oxytropis kubanensis","Leskov","Accepted","Leguminosae","Oxytropis kubanensis","Leskov",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Oxytropis kubanensis",44,NA,NA,NA
"Oxytropis lapponica","Oxytropis lapponica","Oxytropis lapponica","(Wahlenb.) Gay","Accepted","Leguminosae","Oxytropis lapponica","(Wahlenb.) Gay",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Oxytropis lapponica",6702,2607,2415,1668
"Oxytropis lapponica","Oxytropis lapponica","Oxytropis lapponica","(Wahlenb.) Gaudin","Synonym","Leguminosae","Oxytropis lapponica","(Wahlenb.) Gay",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Oxytropis lapponica",6702,2607,2415,1668
"Oxytropis maydelliana","Oxytropis maydelliana","Oxytropis maydelliana","Trautv.","Accepted","Leguminosae","Oxytropis maydelliana","Trautv.",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Oxytropis maydelliana",1301,832,812,650
"Oxytropis maydelliana","Oxytropis maydelliana","Oxytropis maydelliana","sensu auct.","Misapplied","Leguminosae","Oxytropis evenorum","Jurtzev & A.P.Khokhr.",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Oxytropis maydelliana",1301,832,812,650
"Oxytropis nigrescens","Oxytropis nigrescens","Oxytropis nigrescens","(Pall.) DC.","Accepted","Leguminosae","Oxytropis nigrescens","(Pall.) DC.",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Oxytropis nigrescens",1431,1066,1045,857
"Oxytropis nigrescens","Oxytropis nigrescens","Oxytropis nigrescens","sensu auct.","Misapplied","Leguminosae","Oxytropis czukotica","Jurtzev",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Oxytropis nigrescens",1431,1066,1045,857
"Oxytropis viscida var. subsucculenta","Oxytropis viscida var. subsucculenta","Oxytropis borealis","DC.","Synonym","Leguminosae","Oxytropis viscida var. subsucculenta","(Hook.) Barneby",1,FALSE,FALSE,TRUE,FALSE,FALSE,"Oxytropis viscida var. subsucculenta",5,NA,NA,NA
"Packera cana","Packera cana","Packera cana","(Hook.) W.A.Weber & Á.Löve","Accepted","Compositae","Packera cana","(Hook.) W.A.Weber & Á.Löve",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Packera cana",4005,2817,938,229
"Packera cana","Packera cana","Senecio canus","Pourr. ex Willk. & Lange","Unresolved","Compositae","Senecio canus","Pourr. ex Willk. & Lange",2,FALSE,FALSE,FALSE,TRUE,FALSE,"Packera cana",4005,2817,938,229
"Packera cana","Packera cana","Senecio canus","Hook.","Synonym","Compositae","Packera cana","(Hook.) W.A.Weber & Á.Löve",2,FALSE,FALSE,FALSE,TRUE,FALSE,"Packera cana",4005,2817,938,229
"Packera crocata","Packera crocata","Packera crocata","(Rydb.) W.A.Weber & Á.Löve","Accepted","Compositae","Packera crocata","(Rydb.) W.A.Weber & Á.Löve",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Packera crocata",271,220,169,56
"Packera crocata","Packera crocata","Senecio crocatus","Rydb.","Synonym","Compositae","Packera crocata","(Rydb.) W.A.Weber & Á.Löve",1,FALSE,FALSE,TRUE,FALSE,FALSE,"Packera crocata",271,220,169,56
"Packera heterophylla","Packera heterophylla","Packera heterophylla","(Fisch.) E.Wiebe","Accepted","Compositae","Packera heterophylla","(Fisch.) E.Wiebe",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Packera heterophylla",664,400,370,256
"Packera hyperborealis","Packera hyperborealis","Packera hyperborealis","(Greenm.) Á.Löve & D.Löve","Accepted","Compositae","Packera hyperborealis","(Greenm.) Á.Löve & D.Löve",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Packera hyperborealis",248,140,132,66
"Packera hyperborealis","Packera hyperborealis","Packera hyperborealis","(Greenm.) A","Synonym","Compositae","Tephroseris hyperborealis","(Greenm.) Czerep.",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Packera hyperborealis",248,140,132,66
"Paludella squarrosa","Paludella squarrosa","Paludella squarrosa","(Hedw.) Brid.","Accepted","Meesiaceae","Paludella squarrosa","(Hedw.) Brid.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Paludella squarrosa",11560,6466,4621,869
"Papaver lapponicum","Papaver lapponicum","Papaver hultenii","Knaben","Synonym","Papaveraceae","Papaver lapponicum","(Tolm.) Nordh.",1,FALSE,FALSE,TRUE,FALSE,FALSE,"Papaver lapponicum",1723,942,889,735
