"GBIF_name" "SCIENTIFIC_NAME" "AUTHOR" "STATUS" "FAMILY" "ACCEPTED_SPECIES" "ACCEPTED_AUTHOR" "n_sci" "one_is_acc" "all_unresolved" "just_one_syn" "one_is_un" "non_vasc_typo" "SPECIES_NAME" "ITEX_name" "n_occ"
"Medicago ruthenica" "Trigonella ruthenica" "L." "Synonym" "Leguminosae" "Medicago ruthenica" "(L.) Ledeb." 1 FALSE FALSE TRUE FALSE FALSE "Medicago ruthenica" "Medicago ruthenica" 1385
"Meesia triquetra" "Meesia triquetra" "(L. ex Jolycl.) Ångström" "Accepted" "Meesiaceae" "Meesia triquetra" "(L. ex Jolycl.) Ångström" 1 TRUE FALSE FALSE FALSE FALSE "Meesia triquetra" "Meesia triquetra" 4862
"Meesia uliginosa" "Meesia uliginosa" "Hedw." "Accepted" "Meesiaceae" "Meesia uliginosa" "Hedw." 1 TRUE FALSE FALSE FALSE FALSE "Meesia uliginosa" "Meesia uliginosa" 5453
"Melampyrum pratense" "Melampyrum pratense" "L." "Accepted" "Orobanchaceae" "Melampyrum pratense" "L." 1 TRUE FALSE FALSE FALSE FALSE "Melampyrum pratense" "Melampyrum pratense" 313440
"Melampyrum sylvaticum" "Melampyrum sylvaticum" "Hook." "Unresolved" "Orobanchaceae" "Melampyrum sylvaticum" "Hook." 2 FALSE TRUE FALSE TRUE FALSE "Melampyrum sylvaticum" "Melampyrum sylvaticum" 118939
"Melampyrum sylvaticum" "Melampyrum sylvaticum" "K.Koch" "Unresolved" "Orobanchaceae" "Melampyrum sylvaticum" "K.Koch" 2 FALSE TRUE FALSE TRUE FALSE "Melampyrum sylvaticum" "Melampyrum sylvaticum" 118939
"Menyanthes trifoliata" "Menyanthes trifoliata" "L." "Accepted" "Menyanthaceae" "Menyanthes trifoliata" "L." 1 TRUE FALSE FALSE FALSE FALSE "Menyanthes trifoliata" "Menyanthes trifoliata" 245658
"Mertensia lanceolata" "Mertensia lanceolata" "(Pursh) DC. ex A. DC." "Accepted" "Boraginaceae" "Mertensia lanceolata" "(Pursh) DC. ex A. DC." 1 TRUE FALSE FALSE FALSE FALSE "Mertensia lanceolata" "Mertensia lanceolata" 2243
"Mertensia oblongifolia" "Mertensia oblongifolia" "(Nutt.) G. Don" "Accepted" "Boraginaceae" "Mertensia oblongifolia" "(Nutt.) G. Don" 1 TRUE FALSE FALSE FALSE FALSE "Mertensia oblongifolia" "Mertensia oblongifolia" 1737
"Microseris lanceolata" "Microseris lanceolata" "(Walp.) Sch.Bip." "Accepted" "Compositae" "Microseris lanceolata" "(Walp.) Sch.Bip." 1 TRUE FALSE FALSE FALSE FALSE "Microseris lanceolata" "Microseris lanceolata" 7449
"Minuartia aizoides" "Minuartia aizoides" "Bornm." "Unresolved" "Caryophyllaceae" "Minuartia aizoides" "Bornm." 1 FALSE TRUE FALSE TRUE FALSE "Minuartia aizoides" "Minuartia aizoides" 27
"Minuartia arctica" "Minuartia arctica" "(Steven ex Ser.) Graebn." "Accepted" "Caryophyllaceae" "Minuartia arctica" "(Steven ex Ser.) Graebn." 1 TRUE FALSE FALSE FALSE FALSE "Minuartia arctica" "Minuartia arctica" 1322
"Minuartia biflora" "Minuartia biflora" "(L.) Schinz & Thell." "Accepted" "Caryophyllaceae" "Minuartia biflora" "(L.) Schinz & Thell." 1 TRUE FALSE FALSE FALSE FALSE "Minuartia biflora" "Minuartia biflora" 4568
"Minuartia circassica" "Minuartia circassica" "(Albov) Woronow ex Grossh." "Accepted" "Caryophyllaceae" "Minuartia circassica" "(Albov) Woronow ex Grossh." 1 TRUE FALSE FALSE FALSE FALSE "Minuartia circassica" "Minuartia circassica" 8
"Minuartia macrocarpa" "Minuartia macrocarpa" "(Pursh) Ostenf." "Accepted" "Caryophyllaceae" "Minuartia macrocarpa" "(Pursh) Ostenf." 1 TRUE FALSE FALSE FALSE FALSE "Minuartia macrocarpa" "Minuartia macrocarpa" 926
"Minuartia macrocarpa var. koreana" "Minuartia macrocarpa var. koreana" "(Nakai) Hara" "Accepted" "Caryophyllaceae" "Minuartia macrocarpa var. koreana" "(Nakai) Hara" 1 TRUE FALSE FALSE FALSE FALSE "Minuartia macrocarpa var. koreana" "Minuartia macrocarpa var. koreana" 86
"Minuartia obtusiloba" "Minuartia obtusiloba" "(Rydb.) House" "Accepted" "Caryophyllaceae" "Minuartia obtusiloba" "(Rydb.) House" 1 TRUE FALSE FALSE FALSE FALSE "Minuartia obtusiloba" "Minuartia obtusiloba" 1092
"Minuartia rubella" "Minuartia rubella" "(Wahlenb.) Hiern" "Accepted" "Caryophyllaceae" "Minuartia rubella" "(Wahlenb.) Hiern" 1 TRUE FALSE FALSE FALSE FALSE "Minuartia rubella" "Minuartia rubella" 1094
"Minuartia stricta" "Minuartia stricta" "(Sw.) Hiern" "Accepted" "Caryophyllaceae" "Minuartia stricta" "(Sw.) Hiern" 1 TRUE FALSE FALSE FALSE FALSE "Minuartia stricta" "Minuartia stricta" 1690
"Minuartia verna" "Minuartia verna" "(L.) Hiern" "Accepted" "Caryophyllaceae" "Minuartia verna" "(L.) Hiern" 1 TRUE FALSE FALSE FALSE FALSE "Minuartia verna" "Minuartia verna" 21536
"Scleranthus biflorus" "Scleranthus biflorus" "(J.R. Forst. & G. Forst.) Hook. f." "Synonym" "Caryophyllaceae" "Mniarum biflorum" "J.R. Forst. & G. Forst." 1 FALSE FALSE TRUE FALSE FALSE "Mniarum biflorum" "Mniarum biflorum" 0
"Mnium blyttii" "Mnium blyttii" "Bruch & Schimp." "Accepted" "Mniaceae" "Mnium blyttii" "Bruch & Schimp." 1 TRUE FALSE FALSE FALSE FALSE "Mnium blyttii" "Mnium blyttii" 1018
"Molinia caerulea" "Molinia caerulea" "(L.) Moench" "Accepted" "Poaceae" "Molinia caerulea" "(L.) Moench" 1 TRUE FALSE FALSE FALSE FALSE "Molinia caerulea" "Molinia caerulea" 745442
"Montia bostockii" "Montia bostockii" "(A.E.Porsild) S.L.Welsh" "Accepted" "Montiaceae" "Montia bostockii" "(A.E.Porsild) S.L.Welsh" 1 TRUE FALSE FALSE FALSE FALSE "Montia bostockii" "Montia bostockii" 95
"Montia fontana" "Montia fontana" "L." "Accepted" "Montiaceae" "Montia fontana" "L." 1 TRUE FALSE FALSE FALSE FALSE "Montia fontana" "Montia fontana" 61062
"Morina chinensis" "Morina chinensis" "Y.Y. Bai" "Accepted" "Caprifoliaceae" "Morina chinensis" "Y.Y. Bai" 2 TRUE FALSE FALSE TRUE FALSE "Morina chinensis" "Morina chinensis" 130
"Morina chinensis" "Morina chinensis" "Diels ex Grüning, Pax & K. Hoffm." "Unresolved" "Caprifoliaceae" "Morina chinensis" "Diels ex Grüning, Pax & K. Hoffm." 2 TRUE FALSE FALSE TRUE FALSE "Morina chinensis" "Morina chinensis" 130
"Mylia anomala" "Mylia anomala" "(Hook.) Gray" "Unresolved" NA "Mylia anomala" "(Hook.) Gray" 1 FALSE TRUE FALSE TRUE FALSE "Mylia anomala" "Mylia anomala" 11792
"Myosotis alpestris" "Myosotis alpestris" "F.W.Schmidt" "Accepted" "Boraginaceae" "Myosotis alpestris" "F.W.Schmidt" 1 TRUE FALSE FALSE FALSE FALSE "Myosotis alpestris" "Myosotis alpestris" 44315
"Myosotis asiatica" "Myosotis asiatica" "(Vestergr.) Schischk. & Serg." "Accepted" "Boraginaceae" "Myosotis asiatica" "(Vestergr.) Schischk. & Serg." 1 TRUE FALSE FALSE FALSE FALSE "Myosotis asiatica" "Myosotis asiatica" 2505
"Myosotis decumbens" "Myosotis decumbens" "Host" "Accepted" "Boraginaceae" "Myosotis decumbens" "Host" 1 TRUE FALSE FALSE FALSE FALSE "Myosotis decumbens" "Myosotis decumbens" 18421
"Myurella julacea" "Myurella julacea" "(Schwägr.) Schimp." "Accepted" "Theliaceae" "Myurella julacea" "(Schwägr.) Schimp." 1 TRUE FALSE FALSE FALSE FALSE "Myurella julacea" "Myurella julacea" 5644
"Nardus stricta" "Nardus stricta" "L." "Accepted" "Poaceae" "Nardus stricta" "L." 1 TRUE FALSE FALSE FALSE FALSE "Nardus stricta" "Nardus stricta" 361726
"Neottia cordata" "Neottia cordata" "(L.) Rich." "Accepted" "Orchidaceae" "Neottia cordata" "(L.) Rich." 1 TRUE FALSE FALSE FALSE FALSE "Neottia cordata" "Neottia cordata" 65303
"Niphotrichum canescens" "Niphotrichum canescens" "(Hedw.) Bednarek-Ochyra & Ochyra" "Accepted" "Grimmiaceae" "Niphotrichum canescens" "(Hedw.) Bednarek-Ochyra & Ochyra" 1 TRUE FALSE FALSE FALSE FALSE "Niphotrichum canescens" "Niphotrichum canescens" 15709
"Niphotrichum canescens" "Racomitrium canescens" "(Hedw.) Brid." "Synonym" "Grimmiaceae" "Niphotrichum canescens" "(Hedw.) Bednarek-Ochyra & Ochyra" 1 FALSE FALSE TRUE FALSE FALSE "Niphotrichum canescens" "Niphotrichum canescens" 15709
"Niphotrichum ericoides" "Racomitrium ericoides" "(Brid.) Brid." "Synonym" "Grimmiaceae" "Niphotrichum ericoides" "(Brid.) Bednarek-Ochyra & Ochyra" 1 FALSE FALSE TRUE FALSE FALSE "Niphotrichum ericoides" "Niphotrichum ericoides" 7586
"Noccaea fendleri" "Noccaea fendleri" "(A. Gray) Holub" "Accepted" "Brassicaceae" "Noccaea fendleri" "(A. Gray) Holub" 1 TRUE FALSE FALSE FALSE FALSE "Noccaea fendleri" "Noccaea fendleri" 5101
"Olearia algida" "Olearia algida" "N.A.Wakef." "Accepted" "Compositae" "Olearia algida" "N.A.Wakef." 1 TRUE FALSE FALSE FALSE FALSE "Olearia algida" "Olearia algida" 1044
"Olearia frostii" "Olearia frostii" "(F.Muell.) J.H.Willis" "Accepted" "Compositae" "Olearia frostii" "(F.Muell.) J.H.Willis" 2 TRUE FALSE FALSE TRUE FALSE "Olearia frostii" "Olearia frostii" 787
"Olearia frostii" "Olearia frostii" "F.Muell." "Unresolved" "Compositae" "Olearia frostii" "F.Muell." 2 TRUE FALSE FALSE TRUE FALSE "Olearia frostii" "Olearia frostii" 787
"Omalotheca norvegica" "Omalotheca norvegica" "(Gunnerus) Sch.Bip. & F.W.Schultz" "Accepted" "Compositae" "Omalotheca norvegica" "(Gunnerus) Sch.Bip. & F.W.Schultz" 1 TRUE FALSE FALSE FALSE FALSE "Omalotheca norvegica" "Omalotheca norvegica" 19360
"Omalotheca supina" "Omalotheca supina" "(L.) DC." "Accepted" "Compositae" "Omalotheca supina" "(L.) DC." 2 TRUE FALSE FALSE FALSE FALSE "Omalotheca supina" "Omalotheca supina" 31157
"Omalotheca supina" "Omalotheca supina" "(L.) Cass." "Synonym" "Compositae" "Argyrotegium poliochlorum" "(N.G.Walsh) J.M.Ward & Breitw." 2 TRUE FALSE FALSE FALSE FALSE "Omalotheca supina" "Omalotheca supina" 31157
"Oncophorus virens" "Oncophorus virens" "(Hedw.) Brid." "Accepted" "Dicranaceae" "Oncophorus virens" "(Hedw.) Brid." 1 TRUE FALSE FALSE FALSE FALSE "Oncophorus virens" "Oncophorus virens" 3923
"Oncophorus wahlenbergii" "Oncophorus wahlenbergii" "Brid." "Accepted" "Dicranaceae" "Oncophorus wahlenbergii" "Brid." 1 TRUE FALSE FALSE FALSE FALSE "Oncophorus wahlenbergii" "Oncophorus wahlenbergii" 5049
"Orthilia secunda" "Orthilia secunda" "(L.) House" "Accepted" "Ericaceae" "Orthilia secunda" "(L.) House" 1 TRUE FALSE FALSE FALSE FALSE "Orthilia secunda" "Orthilia secunda" 135067
"Orthilia secunda" "Pyrola secunda" "L." "Synonym" "Ericaceae" "Orthilia secunda" "(L.) House" 1 FALSE FALSE TRUE FALSE FALSE "Orthilia secunda" "Orthilia secunda" 135067
"Orthocaulis binsteadii" "Orthocaulis binsteadii" "H. Buch" "Accepted" "Anastrophyllaceae" "Orthocaulis binsteadii" "H. Buch" 1 TRUE FALSE FALSE FALSE FALSE "Orthocaulis binsteadii" "Orthocaulis binsteadii" 96
"Orthocaulis kunzeanus" "Orthocaulis kunzeanus" "(Huebener) H. Buch" "Accepted" "Anastrophyllaceae" "Orthocaulis kunzeanus" "(Huebener) H. Buch" 1 TRUE FALSE FALSE FALSE FALSE "Orthocaulis kunzeanus" "Orthocaulis kunzeanus" 230
"Orthocaulis quadrilobus" "Orthocaulis quadrilobus" "(Lindb.) H. Buch" "Accepted" "Anastrophyllaceae" "Orthocaulis quadrilobus" "(Lindb.) H. Buch" 1 TRUE FALSE FALSE FALSE FALSE "Orthocaulis quadrilobus" "Orthocaulis quadrilobus" 60
"Orthothecium rufescens" "Orthothecium rufescens" "(Dicks. ex Brid.) Schimp." "Accepted" "Hypnaceae" "Orthothecium rufescens" "(Dicks. ex Brid.) Schimp." 1 TRUE FALSE FALSE FALSE FALSE "Orthothecium rufescens" "Orthothecium rufescens" 4008
"Oxylobium ellipticum" "Oxylobium ellipticum" "(Vent.) R.Br." "Accepted" "Leguminosae" "Oxylobium ellipticum" "(Vent.) R.Br." 1 TRUE FALSE FALSE FALSE FALSE "Oxylobium ellipticum" "Oxylobium ellipticum" 3162
"Oxyria digyna" "Oxyria digyna" "(L.) Hill" "Accepted" "Polygonaceae" "Oxyria digyna" "(L.) Hill" 1 TRUE FALSE FALSE FALSE FALSE "Oxyria digyna" "Oxyria digyna" 40694
"Oxytropis anertii" "Oxytropis anertii" "Nakai" "Accepted" "Leguminosae" "Oxytropis anertii" "Nakai" 1 TRUE FALSE FALSE FALSE FALSE "Oxytropis anertii" "Oxytropis anertii" 105
"Oxytropis campestris" "Oxytropis campestris" "(L.) DC." "Accepted" "Leguminosae" "Oxytropis campestris" "(L.) DC." 1 TRUE FALSE FALSE FALSE FALSE "Oxytropis campestris" "Oxytropis campestris" 20871
"Oxytropis campestris subsp. sordida" "Oxytropis campestris subsp. sordida" "(Willd.) C.Hartm." "Accepted" "Leguminosae" "Oxytropis campestris subsp. sordida" "(Willd.) C.Hartm." 2 TRUE FALSE FALSE FALSE FALSE "Oxytropis campestris subsp. sordida" "Oxytropis campestris subsp. sordida" 1076
"Oxytropis campestris subsp. sordida" "Oxytropis campestris subsp. sordida" "sensu Hayek" "Misapplied" "Leguminosae" "Oxytropis campestris" "(L.) DC." 2 TRUE FALSE FALSE FALSE FALSE "Oxytropis campestris subsp. sordida" "Oxytropis campestris subsp. sordida" 1076
"Oxytropis deflexa" "Oxytropis deflexa" "(Pall.) DC." "Accepted" "Leguminosae" "Oxytropis deflexa" "(Pall.) DC." 1 TRUE FALSE FALSE FALSE FALSE "Oxytropis deflexa" "Oxytropis deflexa" 2177
"Oxytropis glacialis" "Oxytropis glacialis" "Benth." "Accepted" "Leguminosae" "Oxytropis glacialis" "Benth." 2 TRUE FALSE FALSE TRUE FALSE "Oxytropis glacialis" "Oxytropis glacialis" 23
"Oxytropis glacialis" "Oxytropis glacialis" "Benth. ex Bunge" "Unresolved" "Leguminosae" "Oxytropis glacialis" "Benth. ex Bunge" 2 TRUE FALSE FALSE TRUE FALSE "Oxytropis glacialis" "Oxytropis glacialis" 23
"Oxytropis kubanensis" "Oxytropis kubanensis" "Leskov" "Accepted" "Leguminosae" "Oxytropis kubanensis" "Leskov" 1 TRUE FALSE FALSE FALSE FALSE "Oxytropis kubanensis" "Oxytropis kubanensis" 44
"Oxytropis lapponica" "Oxytropis lapponica" "(Wahlenb.) Gay" "Accepted" "Leguminosae" "Oxytropis lapponica" "(Wahlenb.) Gay" 2 TRUE FALSE FALSE FALSE FALSE "Oxytropis lapponica" "Oxytropis lapponica" 6702
"Oxytropis lapponica" "Oxytropis lapponica" "(Wahlenb.) Gaudin" "Synonym" "Leguminosae" "Oxytropis lapponica" "(Wahlenb.) Gay" 2 TRUE FALSE FALSE FALSE FALSE "Oxytropis lapponica" "Oxytropis lapponica" 6702
"Oxytropis maydelliana" "Oxytropis maydelliana" "Trautv." "Accepted" "Leguminosae" "Oxytropis maydelliana" "Trautv." 2 TRUE FALSE FALSE FALSE FALSE "Oxytropis maydelliana" "Oxytropis maydelliana" 1301
"Oxytropis maydelliana" "Oxytropis maydelliana" "sensu auct." "Misapplied" "Leguminosae" "Oxytropis evenorum" "Jurtzev & A.P.Khokhr." 2 TRUE FALSE FALSE FALSE FALSE "Oxytropis maydelliana" "Oxytropis maydelliana" 1301
"Oxytropis nigrescens" "Oxytropis nigrescens" "(Pall.) DC." "Accepted" "Leguminosae" "Oxytropis nigrescens" "(Pall.) DC." 2 TRUE FALSE FALSE FALSE FALSE "Oxytropis nigrescens" "Oxytropis nigrescens" 1431
"Oxytropis nigrescens" "Oxytropis nigrescens" "sensu auct." "Misapplied" "Leguminosae" "Oxytropis czukotica" "Jurtzev" 2 TRUE FALSE FALSE FALSE FALSE "Oxytropis nigrescens" "Oxytropis nigrescens" 1431
"Oxytropis viscida var. subsucculenta" "Oxytropis borealis" "DC." "Synonym" "Leguminosae" "Oxytropis viscida var. subsucculenta" "(Hook.) Barneby" 1 FALSE FALSE TRUE FALSE FALSE "Oxytropis viscida var. subsucculenta" "Oxytropis viscida var. subsucculenta" 5
"Packera cana" "Packera cana" "(Hook.) W.A.Weber & Á.Löve" "Accepted" "Compositae" "Packera cana" "(Hook.) W.A.Weber & Á.Löve" 1 TRUE FALSE FALSE FALSE FALSE "Packera cana" "Packera cana" 4005
"Packera cana" "Senecio canus" "Pourr. ex Willk. & Lange" "Unresolved" "Compositae" "Senecio canus" "Pourr. ex Willk. & Lange" 2 FALSE FALSE FALSE TRUE FALSE "Packera cana" "Packera cana" 4005
"Packera cana" "Senecio canus" "Hook." "Synonym" "Compositae" "Packera cana" "(Hook.) W.A.Weber & Á.Löve" 2 FALSE FALSE FALSE TRUE FALSE "Packera cana" "Packera cana" 4005
"Packera crocata" "Packera crocata" "(Rydb.) W.A.Weber & Á.Löve" "Accepted" "Compositae" "Packera crocata" "(Rydb.) W.A.Weber & Á.Löve" 1 TRUE FALSE FALSE FALSE FALSE "Packera crocata" "Packera crocata" 271
"Packera crocata" "Senecio crocatus" "Rydb." "Synonym" "Compositae" "Packera crocata" "(Rydb.) W.A.Weber & Á.Löve" 1 FALSE FALSE TRUE FALSE FALSE "Packera crocata" "Packera crocata" 271
"Packera heterophylla" "Packera heterophylla" "(Fisch.) E.Wiebe" "Accepted" "Compositae" "Packera heterophylla" "(Fisch.) E.Wiebe" 1 TRUE FALSE FALSE FALSE FALSE "Packera heterophylla" "Packera heterophylla" 664
"Packera hyperborealis" "Packera hyperborealis" "(Greenm.) Á.Löve & D.Löve" "Accepted" "Compositae" "Packera hyperborealis" "(Greenm.) Á.Löve & D.Löve" 2 TRUE FALSE FALSE FALSE FALSE "Packera hyperborealis" "Packera hyperborealis" 248
"Packera hyperborealis" "Packera hyperborealis" "(Greenm.) A" "Synonym" "Compositae" "Tephroseris hyperborealis" "(Greenm.) Czerep." 2 TRUE FALSE FALSE FALSE FALSE "Packera hyperborealis" "Packera hyperborealis" 248
"Paludella squarrosa" "Paludella squarrosa" "(Hedw.) Brid." "Accepted" "Meesiaceae" "Paludella squarrosa" "(Hedw.) Brid." 1 TRUE FALSE FALSE FALSE FALSE "Paludella squarrosa" "Paludella squarrosa" 11560
"Papaver lapponicum" "Papaver hultenii" "Knaben" "Synonym" "Papaveraceae" "Papaver lapponicum" "(Tolm.) Nordh." 1 FALSE FALSE TRUE FALSE FALSE "Papaver lapponicum" "Papaver lapponicum" 1723
"Papaver lapponicum" "Papaver lapponicum" "(Tolm.) Nordh." "Accepted" "Papaveraceae" "Papaver lapponicum" "(Tolm.) Nordh." 2 TRUE FALSE FALSE FALSE FALSE "Papaver lapponicum" "Papaver lapponicum" 1723
"Papaver lapponicum" "Papaver lapponicum" "Knaben" "Synonym" "Papaveraceae" "Papaver radicatum" "Rottb." 2 TRUE FALSE FALSE FALSE FALSE "Papaver lapponicum" "Papaver lapponicum" 1723
"Papaver macounii" "Papaver macounii" "Greene" "Accepted" "Papaveraceae" "Papaver macounii" "Greene" 1 TRUE FALSE FALSE FALSE FALSE "Papaver macounii" "Papaver macounii" 993
"Papaver radicatum" "Papaver radicatum" "Rottb." "Accepted" "Papaveraceae" "Papaver radicatum" "Rottb." 1 TRUE FALSE FALSE FALSE FALSE "Papaver radicatum" "Papaver radicatum" 6081
"Parasenecio auriculata" "Parasenecio auriculatus" "(DC.) J.R.Grant" "Accepted" "Compositae" "Parasenecio auriculatus" "(DC.) J.R.Grant" 2 TRUE FALSE FALSE TRUE FALSE "Parasenecio auriculatus" "Parasenecio auriculatus" 0
"Parasenecio auriculata" "Parasenecio auriculatus" "(DC.) H.Koyama" "Unresolved" "Compositae" "Parasenecio auriculatus" "(DC.) H.Koyama" 2 TRUE FALSE FALSE TRUE FALSE "Parasenecio auriculatus" "Parasenecio auriculatus" 0
"Parnassia palustris" "Parnassia palustris" "L." "Accepted" "Celastraceae" "Parnassia palustris" "L." 1 TRUE FALSE FALSE FALSE FALSE "Parnassia palustris" "Parnassia palustris" 236558
"Paronychia pulvinata" "Paronychia pulvinata" "A. Gray" "Accepted" "Caryophyllaceae" "Paronychia pulvinata" "A. Gray" 1 TRUE FALSE FALSE FALSE FALSE "Paronychia pulvinata" "Paronychia pulvinata" 282
"Parrya nudicaulis" "Parrya nudicaulis" "(L.) Boiss." "Accepted" "Brassicaceae" "Parrya nudicaulis" "(L.) Boiss." 2 TRUE FALSE FALSE FALSE FALSE "Parrya nudicaulis" "Parrya nudicaulis" 2389
"Parrya nudicaulis" "Parrya nudicaulis" "(L.) Regel" "Synonym" "Brassicaceae" "Parrya nudicaulis" "(L.) Boiss." 2 TRUE FALSE FALSE FALSE FALSE "Parrya nudicaulis" "Parrya nudicaulis" 2389
"Patrinia sibirica" "Patrinia sibirica" "(L.) Juss." "Accepted" "Caprifoliaceae" "Patrinia sibirica" "(L.) Juss." 1 TRUE FALSE FALSE FALSE FALSE "Patrinia sibirica" "Patrinia sibirica" 1145
"Pedicularis capitata" "Pedicularis capitata" "Adams" "Accepted" "Orobanchaceae" "Pedicularis capitata" "Adams" 1 TRUE FALSE FALSE FALSE FALSE "Pedicularis capitata" "Pedicularis capitata" 1830
"Pedicularis caucasica" "Pedicularis caucasica" "M.Bieb." "Unresolved" "Orobanchaceae" "Pedicularis caucasica" "M.Bieb." 1 FALSE TRUE FALSE TRUE FALSE "Pedicularis caucasica" "Pedicularis caucasica" 93
"Pedicularis chamissonis" "Pedicularis chamissonis" "Steven" "Accepted" "Orobanchaceae" "Pedicularis chamissonis" "Steven" 1 TRUE FALSE FALSE FALSE FALSE "Pedicularis chamissonis" "Pedicularis chamissonis" 857
"Pedicularis comosa" "Pedicularis comosa" "L." "Accepted" "Orobanchaceae" "Pedicularis comosa" "L." 1 TRUE FALSE FALSE FALSE FALSE "Pedicularis comosa" "Pedicularis comosa" 6918
"Pedicularis dasyantha" "Pedicularis dasyantha" "Hadač" "Accepted" "Orobanchaceae" "Pedicularis dasyantha" "Hadač" 1 TRUE FALSE FALSE FALSE FALSE "Pedicularis dasyantha" "Pedicularis dasyantha" 425
"Pedicularis flammea" "Pedicularis flammea" "L." "Accepted" "Orobanchaceae" "Pedicularis flammea" "L." 1 TRUE FALSE FALSE FALSE FALSE "Pedicularis flammea" "Pedicularis flammea" 2563
"Pedicularis groenlandica" "Pedicularis groenlandica" "Retz." "Accepted" "Orobanchaceae" "Pedicularis groenlandica" "Retz." 1 TRUE FALSE FALSE FALSE FALSE "Pedicularis groenlandica" "Pedicularis groenlandica" 8020
"Pedicularis hirsuta" "Pedicularis hirsuta" "L." "Accepted" "Orobanchaceae" "Pedicularis hirsuta" "L." 1 TRUE FALSE FALSE FALSE FALSE "Pedicularis hirsuta" "Pedicularis hirsuta" 4464
"Pedicularis kansuensis" "Pedicularis kansuensis" "Maxim." "Accepted" "Orobanchaceae" "Pedicularis kansuensis" "Maxim." 1 TRUE FALSE FALSE FALSE FALSE "Pedicularis kansuensis" "Pedicularis kansuensis" 583
"Pedicularis labradorica" "Pedicularis labradorica" "Wirsing" "Accepted" "Orobanchaceae" "Pedicularis labradorica" "Wirsing" 2 TRUE FALSE FALSE FALSE FALSE "Pedicularis labradorica" "Pedicularis labradorica" 2827
"Pedicularis labradorica" "Pedicularis labradorica" "Houtt." "Synonym" "Orobanchaceae" "Pedicularis labradorica" "Wirsing" 2 TRUE FALSE FALSE FALSE FALSE "Pedicularis labradorica" "Pedicularis labradorica" 2827
"Pedicularis lanata" "Pedicularis kanei" "Durand" "Synonym" "Orobanchaceae" "Pedicularis lanata" "Willd. ex Cham. & Schltdl." 1 FALSE FALSE TRUE FALSE FALSE "Pedicularis lanata" "Pedicularis lanata" 1774
"Pedicularis lanata" "Pedicularis lanata" "Willd. ex Cham. & Schltdl." "Accepted" "Orobanchaceae" "Pedicularis lanata" "Willd. ex Cham. & Schltdl." 1 TRUE FALSE FALSE FALSE FALSE "Pedicularis lanata" "Pedicularis lanata" 1774
"Pedicularis langsdorffii" "Pedicularis langsdorffii" "Fisch. ex Steven" "Accepted" "Orobanchaceae" "Pedicularis langsdorffii" "Fisch. ex Steven" 1 TRUE FALSE FALSE FALSE FALSE "Pedicularis langsdorffii" "Pedicularis langsdorffii" 1274
"Pedicularis lapponica" "Pedicularis lapponica" "L." "Accepted" "Orobanchaceae" "Pedicularis lapponica" "L." 1 TRUE FALSE FALSE FALSE FALSE "Pedicularis lapponica" "Pedicularis lapponica" 16199
"Pedicularis lyrata" "Pedicularis lyrata" "Prain ex Maxim." "Accepted" "Orobanchaceae" "Pedicularis lyrata" "Prain ex Maxim." 1 TRUE FALSE FALSE FALSE FALSE "Pedicularis lyrata" "Pedicularis lyrata" 92
"Pedicularis nordmanniana" "Pedicularis nordmanniana" "Bunge" "Unresolved" "Orobanchaceae" "Pedicularis nordmanniana" "Bunge" 1 FALSE TRUE FALSE TRUE FALSE "Pedicularis nordmanniana" "Pedicularis nordmanniana" 240
"Pedicularis sudetica" "Pedicularis sudetica" "Willd." "Accepted" "Orobanchaceae" "Pedicularis sudetica" "Willd." 1 TRUE FALSE FALSE FALSE FALSE "Pedicularis sudetica" "Pedicularis sudetica" 1341
"Pedicularis verticillata" "Pedicularis verticillata" "L." "Accepted" "Orobanchaceae" "Pedicularis verticillata" "L." 1 TRUE FALSE FALSE FALSE FALSE "Pedicularis verticillata" "Pedicularis verticillata" 20578
