"usageKey","scientificName","canonicalName","rank","status","confidence","matchType","kingdom","phylum","order","family","genus","species","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","synonym","class","acceptedUsageKey","verbatim_name","verbatim_index","verbatim_genus","accepted_name"
3735603,"Euphrasia wettsteinii G.L.Gusarova","Euphrasia wettsteinii","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Lamiales","Orobanchaceae","Euphrasia","Euphrasia wettsteinii",6,7707728,220,408,6651,3171955,3735603,FALSE,"Magnoliopsida",NA,"Euphrasia wettsteinii",1320,"Euphrasia","Euphrasia wettsteinii"
2891147,"Geranium sylvaticum L.","Geranium sylvaticum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Geraniales","Geraniaceae","Geranium","Geranium sylvaticum",6,7707728,220,624,4676,2889949,2891147,FALSE,"Magnoliopsida",NA,"Geranium sylvaticum",1321,"Geranium","Geranium sylvaticum"
5365576,"Potentilla erecta (L.) Raeusch.","Potentilla erecta","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Rosales","Rosaceae","Potentilla","Potentilla erecta",6,7707728,220,691,5015,8079058,5365576,FALSE,"Magnoliopsida",NA,"Potentilla erecta",1322,"Potentilla","Potentilla erecta"
3133512,"Scorzoneroides autumnalis (L.) Moench","Scorzoneroides autumnalis","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Scorzoneroides","Scorzoneroides autumnalis",6,7707728,220,414,3065,8301836,3133512,FALSE,"Magnoliopsida",NA,"Scorzoneroides autumnalis",1323,"Scorzoneroides","Scorzoneroides autumnalis"
2726880,"Carex flava L.","Carex flava","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex flava",6,7707728,196,1369,7708,2721893,2726880,FALSE,"Liliopsida",NA,"Carex flava",1325,"Carex","Carex flava"
5385633,"Antennaria pulchella Greene","Antennaria pulchella","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Antennaria","Antennaria pulchella",6,7707728,220,414,3065,3087998,5385633,FALSE,"Magnoliopsida",NA,"Antennaria pulchella",1327,"Antennaria","Antennaria pulchella"
6374443,"Aconitum septentrionale Koelle","Aconitum septentrionale","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Ranunculales","Ranunculaceae","Aconitum","Aconitum septentrionale",6,7707728,220,399,2410,3033663,6374443,FALSE,"Magnoliopsida",NA,"Aconitum septentrionale",1328,"Aconitum","Aconitum septentrionale"
9458333,"Pilosella officinarum Vaill.","Pilosella officinarum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Pilosella","Pilosella officinarum",6,7707728,220,414,3065,8179194,9458333,FALSE,"Magnoliopsida",NA,"Pilosella officinarum",1329,"Pilosella","Pilosella officinarum"
2810284,"Dactylorhiza viridis (L.) R.M.Bateman, Pridgeon & M.W.Chase","Dactylorhiza viridis","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asparagales","Orchidaceae","Dactylorhiza","Dactylorhiza viridis",6,7707728,196,1169,7689,2809736,2810284,FALSE,"Liliopsida",NA,"Dactylorhiza viridis",1330,"Dactylorhiza","Dactylorhiza viridis"
5357013,"Lotus corniculatus L.","Lotus corniculatus","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Fabales","Fabaceae","Lotus","Lotus corniculatus",6,7707728,220,1370,5386,10220564,5357013,FALSE,"Magnoliopsida",NA,"Lotus corniculatus",1331,"Lotus","Lotus corniculatus"
5341297,"Prunella vulgaris L.","Prunella vulgaris","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Lamiales","Lamiaceae","Prunella","Prunella vulgaris",6,7707728,220,408,2497,2926553,5341297,FALSE,"Magnoliopsida",NA,"Prunella vulgaris",1332,"Prunella","Prunella vulgaris"
3172049,"Veronica officinalis L.","Veronica officinalis","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Lamiales","Plantaginaceae","Veronica","Veronica officinalis",6,7707728,220,408,2420,3172047,3172049,FALSE,"Magnoliopsida",NA,"Veronica officinalis",1334,"Veronica","Veronica officinalis"
3992299,"Huperzia appressa (La Pylaie ex Desv.) Á.Löve & D.Löve","Huperzia appressa","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Lycopodiales","Lycopodiaceae","Huperzia","Huperzia selago",6,7707728,245,421,6725,2688450,8190643,TRUE,"Lycopodiopsida",6385640,"Huperzia appressa",1335,"Huperzia","Huperzia selago"
7647400,"Hieracium lachenalii Suter","Hieracium lachenalii","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Hieracium","Hieracium lachenalii",6,7707728,220,414,3065,3134951,7647400,FALSE,"Magnoliopsida",NA,"Hieracium lachenalii",1338,"Hieracium","Hieracium lachenalii"
3084742,"Claytonia sibirica L.","Claytonia sibirica","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Caryophyllales","Montiaceae","Claytonia","Claytonia sibirica",6,7707728,220,422,4898338,3084729,3084742,FALSE,"Magnoliopsida",NA,"Claytonia sibirica",1339,"Claytonia","Claytonia sibirica"
5384302,"Montia bostockii (A.E.Porsild) S.L.Welsh","Montia bostockii","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Caryophyllales","Montiaceae","Montia","Montia bostockii",6,7707728,220,422,4898338,3084779,5384302,FALSE,"Magnoliopsida",NA,"Montia bostockii",1340,"Montia","Montia bostockii"
5384280,"Montia sarmentosa (C.A.Mey.) B.L.Rob.","Montia sarmentosa","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Caryophyllales","Montiaceae","Claytonia","Claytonia sarmentosa",6,7707728,220,422,4898338,3084729,3084753,TRUE,"Magnoliopsida",3084753,"Montia sarmentosa",1342,"Montia","Claytonia sarmentosa"
8870185,"Saussurea viscida Hultén","Saussurea viscida","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Saussurea","Saussurea angustifolia",6,7707728,220,414,3065,2752681,5404691,TRUE,"Magnoliopsida",8390339,"Saussurea viscida",1343,"Saussurea","Saussurea angustifolia"
3085583,"Minuartia macrocarpa (Pursh) Ostenf.","Minuartia macrocarpa","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Pseudocherleria","Pseudocherleria macrocarpa",6,7707728,220,422,2518,7591442,7909310,TRUE,"Magnoliopsida",7909310,"Minuartia macrocarpa",1345,"Minuartia","Pseudocherleria macrocarpa"
2888754,"Valeriana sitchensis Bong.","Valeriana sitchensis","SPECIES","ACCEPTED",95,"FUZZY","Plantae","Tracheophyta","Dipsacales","Caprifoliaceae","Valeriana","Valeriana sitchensis",6,7707728,220,946,6710,2888741,2888754,FALSE,"Magnoliopsida",NA,"Valeriana stichensis",1347,"Valeriana","Valeriana sitchensis"
5365931,"Potentilla villosa Pall. ex Pursh","Potentilla villosa","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Rosales","Rosaceae","Potentilla","Potentilla villosa",6,7707728,220,691,5015,8079058,5365931,FALSE,"Magnoliopsida",NA,"Potentilla villosa",1348,"Potentilla","Potentilla villosa"
2688424,"Diphasiastrum complanatum (L.) Holub","Diphasiastrum complanatum","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Lycopodiales","Lycopodiaceae","Diphasiastrum","Diphasiastrum complanatum",6,7707728,245,421,6725,6385542,2688424,FALSE,"Lycopodiopsida",NA,"Diphasiastrum complanatum",1349,"Diphasiastrum","Diphasiastrum complanatum"
2726614,"Carex pilulifera L.","Carex pilulifera","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex pilulifera",6,7707728,196,1369,7708,2721893,2726614,FALSE,"Liliopsida",NA,"Carex pilulifera",1350,"Carex","Carex pilulifera"
2873865,"Linum catharticum L.","Linum catharticum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Malpighiales","Linaceae","Linum","Linum catharticum",6,7707728,220,1414,2493,2873855,2873865,FALSE,"Magnoliopsida",NA,"Linum catharticum",1352,"Linum","Linum catharticum"
3024550,"Acomastylis rossii (R.Br.) Greene","Acomastylis rossii","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Rosales","Rosaceae","Geum","Geum rossii",6,7707728,220,691,5015,3024294,5369874,TRUE,"Magnoliopsida",5369874,"Acomastylis rossii",1353,"Acomastylis","Geum rossii"
2722224,"Carex chalciolepis Holm","Carex chalciolepis","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex chalciolepis",6,7707728,196,1369,7708,2721893,2722224,FALSE,"Liliopsida",NA,"Carex chalciolepis",1354,"Carex","Carex chalciolepis"
3147361,"Erigeron simplex Greene","Erigeron simplex","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Erigeron","Erigeron grandiflorus",6,7707728,220,414,3065,3146588,3147136,TRUE,"Magnoliopsida",3147136,"Erigeron simplex",1355,"Erigeron","Erigeron grandiflorus"
6395967,"Eritrichium aretioides (Cham.) DC.","Eritrichium aretioides","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Boraginales","Boraginaceae","Eritrichium","Eritrichium aretioides",6,7707728,220,7226464,2498,7996799,6395967,FALSE,"Magnoliopsida",NA,"Eritrichium aretioides",1356,"Eritrichium","Eritrichium aretioides"
2704258,"Poa fendleriana (Steud.) Vasey","Poa fendleriana","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Poaceae","Poa","Poa fendleriana",6,7707728,196,1369,3073,2704173,2704258,FALSE,"Liliopsida",NA,"Poa fendleriana",1357,"Poa","Poa fendleriana"
2927778,"Phlox sibirica L.","Phlox sibirica","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Ericales","Polemoniaceae","Phlox","Phlox sibirica",6,7707728,220,1353,6648,2927698,2927778,FALSE,"Magnoliopsida",NA,"Phlox sibirica",1358,"Phlox","Phlox sibirica"
3049640,"Draba lanceolata Royle","Draba lanceolata","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Brassicales","Brassicaceae","Draba","Draba lanceolata",6,7707728,220,7225535,3112,3049396,3049640,FALSE,"Magnoliopsida",NA,"Draba lanceolata",1359,"Draba","Draba lanceolata"
6064345,"Hymenoxys acaulis (Pursh) K.F.Parker","Hymenoxys acaulis","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Tetraneuris","Tetraneuris acaulis",6,7707728,220,414,3065,8115552,3112389,TRUE,"Magnoliopsida",3112389,"Hymenoxys acaulis",1360,"Hymenoxys","Tetraneuris acaulis"
3170113,"Gentianodes algida (Pall.) Á.Löve & D.Löve","Gentianodes algida","SPECIES","SYNONYM",85,"FUZZY","Plantae","Tracheophyta","Gentianales","Gentianaceae","Gentiana","Gentiana algida",6,7707728,220,412,2503,3170037,3170111,TRUE,"Magnoliopsida",3170111,"Gentianoides algida",1361,"Gentianoides","Gentiana algida"
7493373,"Carex brevipes W.Boott, 1880","Carex brevipes","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex brevipes",6,7707728,196,1369,7708,2721893,7493373,FALSE,"Liliopsida",NA,"Carex brevipes",1362,"Carex","Carex brevipes"
5331199,"Viola adunca Sm.","Viola adunca","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Malpighiales","Violaceae","Viola","Viola adunca",6,7707728,220,1414,6631,2874237,5331199,FALSE,"Magnoliopsida",NA,"Viola adunca",1363,"Viola","Viola adunca"
5384649,"Stellaria umbellata Turcz. ex Kar. & Kir.","Stellaria umbellata","SPECIES","SYNONYM",98,"EXACT","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Stellaria","Stellaria irrigua",6,7707728,220,422,2518,3085667,5384657,TRUE,"Magnoliopsida",5384657,"Stellaria umbellata",1365,"Stellaria","Stellaria irrigua"
3033292,"Trollius laxus Salisb.","Trollius laxus","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Ranunculales","Ranunculaceae","Trollius","Trollius laxus",6,7707728,220,399,2410,3033288,3033292,FALSE,"Magnoliopsida",NA,"Trollius laxus",1366,"Trollius","Trollius laxus"
3147233,"Erigeron peregrinus (Pursh) Greene","Erigeron peregrinus","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Erigeron","Erigeron peregrinus",6,7707728,220,414,3065,3146588,3147233,FALSE,"Magnoliopsida",NA,"Erigeron peregrinus",1367,"Erigeron","Erigeron peregrinus"
3034796,"Ligusticum filicinum S.Watson","Ligusticum filicinum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Apiales","Apiaceae","Ligusticum","Ligusticum filicinum",6,7707728,220,1351,6720,3034791,3034796,FALSE,"Magnoliopsida",NA,"Ligusticum filicinum",1368,"Ligusticum","Ligusticum filicinum"
5393899,"Taraxacum ceratophorum (Ledeb.) DC.","Taraxacum ceratophorum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Taraxacum","Taraxacum ceratophorum",6,7707728,220,414,3065,7787708,5393899,FALSE,"Magnoliopsida",NA,"Taraxacum ceratophorum",1369,"Taraxacum","Taraxacum ceratophorum"
2888794,"Adoxa moschatellina L.","Adoxa moschatellina","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Dipsacales","Viburnaceae","Adoxa","Adoxa moschatellina",6,7707728,220,946,4924416,2888793,2888794,FALSE,"Magnoliopsida",NA,"Adoxa moschatellina",1370,"Adoxa","Adoxa moschatellina"
5414540,"Swertia perennis L.","Swertia perennis","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Gentianales","Gentianaceae","Swertia","Swertia perennis",6,7707728,220,412,2503,3170182,5414540,FALSE,"Magnoliopsida",NA,"Swertia perennis",1371,"Swertia","Swertia perennis"
3050115,"Draba crassifolia Graham","Draba crassifolia","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Brassicales","Brassicaceae","Draba","Draba crassifolia",6,7707728,220,7225535,3112,3049396,3050115,FALSE,"Magnoliopsida",NA,"Draba crassifolia",1372,"Draba","Draba crassifolia"
2723612,"Carex nelsonii Mack.","Carex nelsonii","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex nelsonii",6,7707728,196,1369,7708,2721893,2723612,FALSE,"Liliopsida",NA,"Carex nelsonii",1374,"Carex","Carex nelsonii"
4115160,"Poa pattersonii Vasey","Poa pattersonii","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Poaceae","Poa","Poa pattersonii",6,7707728,196,1369,3073,2704173,4115160,FALSE,"Liliopsida",NA,"Poa pattersonii",1375,"Poa","Poa pattersonii"
2706496,"Agrostis humilis Vasey","Agrostis humilis","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Poales","Poaceae","Podagrostis","Podagrostis humilis",6,7707728,196,1369,3073,6430884,2706499,TRUE,"Liliopsida",2706499,"Agrostis humilis",1376,"Agrostis","Podagrostis humilis"
3113936,"Senecio crocatus Rydb.","Senecio crocatus","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Packera","Packera crocata",6,7707728,220,414,3065,3113889,3113933,TRUE,"Magnoliopsida",3113933,"Senecio crocatus",1377,"Senecio","Packera crocata"
3189158,"Epilobium alsinifolium Vill.","Epilobium alsinifolium","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Myrtales","Onagraceae","Epilobium","Epilobium alsinifolium",6,7707728,220,690,2430,3189067,3189158,FALSE,"Magnoliopsida",NA,"Epilobium alsinifolium",1378,"Epilobium","Epilobium alsinifolium"
10720384,"Koeleria spicata (L.) Barberá, Quintanar, Soreng & P.M.Peterson","Koeleria spicata","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Poales","Poaceae","Koeleria","Koeleria spicata",6,7707728,196,1369,3073,2705912,10720384,FALSE,"Liliopsida",NA,"Koeleria spicata",1379,"Koeleria","Koeleria spicata"
2705701,"Vahlodea atropurpurea (Wahlenb.) Fr.","Vahlodea atropurpurea","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Poales","Poaceae","Vahlodea","Vahlodea atropurpurea",6,7707728,196,1369,3073,6432687,2705701,FALSE,"Liliopsida",NA,"Vahlodea atropurpurea",1380,"Vahlodea","Vahlodea atropurpurea"
5588218,"Colobanthus quitensis (Kunth) Bartl.","Colobanthus quitensis","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Colobanthus","Colobanthus quitensis",6,7707728,220,422,2518,3231759,5588218,FALSE,"Magnoliopsida",NA,"Colobanthus quitensis",1387,"Colobanthus","Colobanthus quitensis"
4144844,"Deschampsia antarctica É.Desv.","Deschampsia antarctica","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Poaceae","Deschampsia","Deschampsia antarctica",6,7707728,196,1369,3073,2703131,4144844,FALSE,"Liliopsida",NA,"Deschampsia antarctica",1388,"Deschampsia","Deschampsia antarctica"
2704179,"Poa annua L.","Poa annua","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Poales","Poaceae","Poa","Poa annua",6,7707728,196,1369,3073,2704173,2704179,FALSE,"Liliopsida",NA,"Poa annua",1389,"Poa","Poa annua"
2727938,"Carex flacca Schreb.","Carex flacca","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex flacca",6,7707728,196,1369,7708,2721893,2727938,FALSE,"Liliopsida",NA,"Carex flacca",1390,"Carex","Carex flacca"
5384604,"Stellaria media (L.) Vill.","Stellaria media","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Stellaria","Stellaria media",6,7707728,220,422,2518,3085667,5384604,FALSE,"Magnoliopsida",NA,"Stellaria media",1391,"Stellaria","Stellaria media"
2987999,"Filipendula ulmaria (L.) Maxim.","Filipendula ulmaria","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Rosales","Rosaceae","Filipendula","Filipendula ulmaria",6,7707728,220,691,5015,2987968,2987999,FALSE,"Magnoliopsida",NA,"Filipendula ulmaria",1392,"Filipendula","Filipendula ulmaria"
3085810,"Spergula arvensis L.","Spergula arvensis","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Spergula","Spergula arvensis",6,7707728,220,422,2518,3085807,3085810,FALSE,"Magnoliopsida",NA,"Spergula arvensis",1393,"Spergula","Spergula arvensis"
2975287,"Vicia cracca L.","Vicia cracca","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Fabales","Fabaceae","Vicia","Vicia cracca",6,7707728,220,1370,5386,2974751,2975287,FALSE,"Magnoliopsida",NA,"Vicia cracca",1394,"Vicia","Vicia cracca"
3120203,"Achillea atrata L.","Achillea atrata","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Achillea","Achillea atrata",6,7707728,220,414,3065,3119995,3120203,FALSE,"Magnoliopsida",NA,"Achillea atrata",1395,"Achillea","Achillea atrata"
8322056,"Cirsium spinosissimum (L.) Scop.","Cirsium spinosissimum","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Cirsium","Cirsium spinosissimum",6,7707728,220,414,3065,3112554,8322056,FALSE,"Magnoliopsida",NA,"Cirsium spinosissimum",1396,"Cirsium","Cirsium spinosissimum"
4116348,"Festuca quadriflora Honck.","Festuca quadriflora","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Poales","Poaceae","Festuca","Festuca quadriflora",6,7707728,196,1369,3073,2704913,4116348,FALSE,"Liliopsida",NA,"Festuca quadriflora",1397,"Festuca","Festuca quadriflora"
5400975,"Leucanthemum halleri (Vitman) Ducommun","Leucanthemum halleri","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Leucanthemum","Leucanthemum halleri",6,7707728,220,414,3065,7684028,5400975,FALSE,"Magnoliopsida",NA,"Leucanthemum halleri",1398,"Leucanthemum","Leucanthemum halleri"
7631456,"Primula integrifolia L.","Primula integrifolia","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Ericales","Primulaceae","Primula","Primula integrifolia",6,7707728,220,1353,6674,8026112,7631456,FALSE,"Magnoliopsida",NA,"Primula integrifolia",1399,"Primula","Primula integrifolia"
8119241,"Salix retusa L.","Salix retusa","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Malpighiales","Salicaceae","Salix","Salix retusa",6,7707728,220,1414,6664,3039576,8119241,FALSE,"Magnoliopsida",NA,"Salix retusa",1400,"Salix","Salix retusa"
3753798,"Saxifraga androsacea L.","Saxifraga androsacea","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Saxifragales","Saxifragaceae","Saxifraga","Saxifraga androsacea",6,7707728,220,7219248,2402,2987833,3753798,FALSE,"Magnoliopsida",NA,"Saxifraga androsacea",1401,"Saxifraga","Saxifraga androsacea"
4119608,"Sesleria caerulea (L.) Ard.","Sesleria caerulea","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Poaceae","Sesleria","Sesleria caerulea",6,7707728,196,1369,3073,2706000,4119608,FALSE,"Liliopsida",NA,"Sesleria caerulea",1402,"Sesleria","Sesleria caerulea"
7923515,"Soldanella alpina L.","Soldanella alpina","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Ericales","Primulaceae","Soldanella","Soldanella alpina",6,7707728,220,1353,6674,7290442,7923515,FALSE,"Magnoliopsida",NA,"Soldanella alpina",1403,"Soldanella","Soldanella alpina"
5410226,"Campanula scheuchzeri Vill.","Campanula scheuchzeri","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Campanulaceae","Campanula","Campanula scheuchzeri",6,7707728,220,414,8801,3161935,5410226,FALSE,"Magnoliopsida",NA,"Campanula scheuchzeri",1404,"Campanula","Campanula scheuchzeri"
7270252,"Gentiana brachyphylla Vill.","Gentiana brachyphylla","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Gentianales","Gentianaceae","Gentiana","Gentiana brachyphylla",6,7707728,220,412,2503,3170037,7270252,FALSE,"Magnoliopsida",NA,"Gentiana brachyphylla",1405,"Gentiana","Gentiana brachyphylla"
3169859,"Gentianella tenella (Rottb.) Börner","Gentianella tenella","SPECIES","SYNONYM",97,"EXACT","Plantae","Tracheophyta","Gentianales","Gentianaceae","Comastoma","Comastoma tenellum",6,7707728,220,412,2503,6366672,3840575,TRUE,"Magnoliopsida",3840575,"Gentianella tenella",1406,"Gentianella","Comastoma tenellum"
3638157,"Ligusticum mutellinoides (Crantz) Vill.","Ligusticum mutellinoides","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Apiales","Apiaceae","Pachypleurum","Pachypleurum mutellinoides",6,7707728,220,1351,6720,6026931,3636564,TRUE,"Magnoliopsida",3636564,"Ligusticum mutellinoides",1407,"Ligusticum","Pachypleurum mutellinoides"
5374909,"Arabis caerulea All.","Arabis caerulea","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Brassicales","Brassicaceae","Arabis","Arabis caerulea",6,7707728,220,7225535,3112,5374837,5374909,FALSE,"Magnoliopsida",NA,"Arabis caerulea",1408,"Arabis","Arabis caerulea"
7456960,"Ranunculus montanus Willd.","Ranunculus montanus","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Ranunculales","Ranunculaceae","Ranunculus","Ranunculus montanus",6,7707728,220,399,2410,3033294,7456960,FALSE,"Magnoliopsida",NA,"Ranunculus montanus",1409,"Ranunculus","Ranunculus montanus"
7339532,"Saxifraga exarata Vill.","Saxifraga exarata","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Saxifragales","Saxifragaceae","Saxifraga","Saxifraga exarata",6,7707728,220,7219248,2402,2987833,7339532,FALSE,"Magnoliopsida",NA,"Saxifraga exarata",1410,"Saxifraga","Saxifraga exarata"
3734339,"Veronica aphylla L.","Veronica aphylla","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Lamiales","Plantaginaceae","Veronica","Veronica aphylla",6,7707728,220,408,2420,3172047,3734339,FALSE,"Magnoliopsida",NA,"Veronica aphylla",1411,"Veronica","Veronica aphylla"
4116614,"Festuca pulchella Schrad.","Festuca pulchella","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Poaceae","Festuca","Festuca pulchella",6,7707728,196,1369,3073,2704913,4116614,FALSE,"Liliopsida",NA,"Festuca pulchella",1412,"Festuca","Festuca pulchella"
5374903,"Arabis subcoriacea Gren. ex Nyman","Arabis subcoriacea","SPECIES","SYNONYM",98,"EXACT","Plantae","Tracheophyta","Brassicales","Brassicaceae","Arabis","Arabis soyeri",6,7707728,220,7225535,3112,5374837,5374901,TRUE,"Magnoliopsida",5374901,"Arabis subcoriacea",1413,"Arabis","Arabis soyeri"
8144117,"Sedum atratum L.","Sedum atratum","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Saxifragales","Crassulaceae","Sedum","Sedum atratum",6,7707728,220,7219248,2406,5361975,8144117,FALSE,"Magnoliopsida",NA,"Sedum atratum",1414,"Sedum","Sedum atratum"
3049799,"Draba aizoides L.","Draba aizoides","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Brassicales","Brassicaceae","Draba","Draba aizoides",6,7707728,220,7225535,3112,3049396,3049799,FALSE,"Magnoliopsida",NA,"Draba aizoides",1415,"Draba","Draba aizoides"
3085588,"Minuartia verna (L.) Hiern","Minuartia verna","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Sabulina","Sabulina verna",6,7707728,220,422,2518,3085409,8074997,TRUE,"Magnoliopsida",8256125,"Minuartia verna",1416,"Minuartia","Sabulina verna"
5341186,"Myosotis asiatica (Vestergr. ex Hultén) Schischk. & Serg.","Myosotis asiatica","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Boraginales","Boraginaceae","Myosotis","Myosotis asiatica",6,7707728,220,7226464,2498,2925668,5341186,FALSE,"Magnoliopsida",NA,"Myosotis asiatica",1417,"Myosotis","Myosotis asiatica"
2710325,"Elyna myosuroides (Vill.) Fritsch ex Janch.","Elyna myosuroides","SPECIES","SYNONYM",97,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex myosuroides",6,7707728,196,1369,7708,2721893,2710326,TRUE,"Liliopsida",2710326,"Elyna myosuroides",1418,"Elyna","Carex myosuroides"
4005658,"Androsace obtusifolia All.","Androsace obtusifolia","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Ericales","Primulaceae","Androsace","Androsace obtusifolia",6,7707728,220,1353,6674,3169318,4005658,FALSE,"Magnoliopsida",NA,"Androsace obtusifolia",1419,"Androsace","Androsace obtusifolia"
