"usageKey","scientificName","canonicalName","rank","status","confidence","matchType","kingdom","phylum","order","family","genus","species","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","class","acceptedUsageKey","synonym","verbatim_name","verbatim_index","verbatim_genus","accepted_name"
2650165,"Botrychium lunaria (L.) Sw.","Botrychium lunaria","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Ophioglossales","Ophioglossaceae","Botrychium","Botrychium lunaria",6,7707728,7228684,393,6627,2650152,2650165,"Polypodiopsida",NA,NA,"Botrychium lunaria",228,"Botrychium","Botrychium lunaria"
5366215,"Potentilla crantzii (Crantz) Beck ex Fritsch","Potentilla crantzii","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Rosales","Rosaceae","Potentilla","Potentilla crantzii",6,7707728,220,691,5015,8079058,5366215,"Magnoliopsida",NA,NA,"Potentilla crantzii",229,"Potentilla","Potentilla crantzii"
5375020,"Arabis alpina L.","Arabis alpina","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Brassicales","Brassicaceae","Arabis","Arabis alpina",6,7707728,220,7225535,3112,5374837,5375020,"Magnoliopsida",NA,NA,"Arabis alpina",230,"Arabis","Arabis alpina"
3172043,"Rhinanthus minor L.","Rhinanthus minor","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Lamiales","Orobanchaceae","Rhinanthus","Rhinanthus minor",6,7707728,220,408,6651,3172042,3172043,"Magnoliopsida",NA,NA,"Rhinanthus minor",231,"Rhinanthus","Rhinanthus minor"
2797898,"Platanthera hyperborea (L.) Lindl.","Platanthera hyperborea","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asparagales","Orchidaceae","Platanthera","Platanthera hyperborea",6,7707728,196,1169,7689,2797839,2797898,"Liliopsida",NA,NA,"Platanthera hyperborea",232,"Platanthera","Platanthera hyperborea"
2704218,"Poa glauca Vahl","Poa glauca","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Poales","Poaceae","Poa","Poa glauca",6,7707728,196,1369,3073,2704173,2704218,"Liliopsida",NA,NA,"Poa glauca",233,"Poa","Poa glauca"
2810284,"Dactylorhiza viridis (L.) R.M.Bateman, Pridgeon & M.W.Chase","Dactylorhiza viridis","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asparagales","Orchidaceae","Dactylorhiza","Dactylorhiza viridis",6,7707728,196,1169,7689,2809736,2810284,"Liliopsida",NA,NA,"Dactylorhiza viridis",234,"Dactylorhiza","Dactylorhiza viridis"
3133512,"Scorzoneroides autumnalis (L.) Moench","Scorzoneroides autumnalis","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Scorzoneroides","Scorzoneroides autumnalis",6,7707728,220,414,3065,8301836,3133512,"Magnoliopsida",NA,NA,"Scorzoneroides autumnalis",235,"Scorzoneroides","Scorzoneroides autumnalis"
3147301,"Erigeron borealis (F.Vierh.) Simmons","Erigeron borealis","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Erigeron","Erigeron borealis",6,7707728,220,414,3065,3146588,3147301,"Magnoliopsida",NA,NA,"Erigeron borealis",236,"Erigeron","Erigeron borealis"
2704178,"Poa pratensis L.","Poa pratensis","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Poales","Poaceae","Poa","Poa pratensis",6,7707728,196,1369,3073,2704173,2704178,"Liliopsida",NA,NA,"Poa pratensis",237,"Poa","Poa pratensis"
2888951,"Rumex acetosa L.","Rumex acetosa","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Caryophyllales","Polygonaceae","Rumex","Rumex acetosa",6,7707728,220,422,2416,2888942,2888951,"Magnoliopsida",NA,NA,"Rumex acetosa",238,"Rumex","Rumex acetosa"
7890713,"Alchemilla vulgaris L.","Alchemilla vulgaris","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Rosales","Rosaceae","Alchemilla","Alchemilla vulgaris",6,7707728,220,691,5015,3027437,7890713,"Magnoliopsida",NA,NA,"Alchemilla vulgaris",239,"Alchemilla","Alchemilla vulgaris"
3120060,"Achillea millefolium L.","Achillea millefolium","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Achillea","Achillea millefolium",6,7707728,220,414,3065,3119995,3120060,"Magnoliopsida",NA,NA,"Achillea millefolium",240,"Achillea","Achillea millefolium"
2701151,"Juncus arcticus Willd.","Juncus arcticus","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Juncaceae","Juncus","Juncus arcticus",6,7707728,196,1369,5353,2701072,2701151,"Liliopsida",NA,NA,"Juncus arcticus",241,"Juncus","Juncus arcticus"
3169852,"Gentianella aurea (L.) Harry Sm.","Gentianella aurea","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Gentianales","Gentianaceae","Gentianella","Gentianella aurea",6,7707728,220,412,2503,3169845,3169852,"Magnoliopsida",NA,NA,"Gentianella aurea",242,"Gentianella","Gentianella aurea"
3049770,"Draba incana L.","Draba incana","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Brassicales","Brassicaceae","Draba","Draba incana",6,7707728,220,7225535,3112,3049396,3049770,"Magnoliopsida",NA,NA,"Draba incana",243,"Draba","Draba incana"
8657424,"Carex atrata L.","Carex atrata","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex atrata",6,7707728,196,1369,7708,2721893,8657424,"Liliopsida",NA,NA,"Carex atrata",244,"Carex","Carex atrata"
3049482,"Draba norvegica Gunnerus","Draba norvegica","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Brassicales","Brassicaceae","Draba","Draba norvegica",6,7707728,220,7225535,3112,3049396,3049482,"Magnoliopsida",NA,NA,"Draba norvegica",245,"Draba","Draba norvegica"
3171958,"Euphrasia frigida Pugsley","Euphrasia frigida","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Lamiales","Orobanchaceae","Euphrasia","Euphrasia frigida",6,7707728,220,408,6651,3171955,3171958,"Magnoliopsida",NA,NA,"Euphrasia frigida",246,"Euphrasia","Euphrasia frigida"
2704899,"Calamagrostis stricta (Timm) Koeler","Calamagrostis stricta","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Poaceae","Calamagrostis","Calamagrostis stricta",6,7707728,196,1369,3073,2704858,2704899,"Liliopsida",NA,NA,"Calamagrostis stricta",247,"Calamagrostis","Calamagrostis stricta"
2706435,"Agrostis stolonifera L.","Agrostis stolonifera","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Poales","Poaceae","Agrostis","Agrostis stolonifera",6,7707728,196,1369,3073,2706434,2706435,"Liliopsida",NA,NA,"Agrostis stolonifera",248,"Agrostis","Agrostis stolonifera"
7270427,"Gentianella campestris (L.) Börner","Gentianella campestris","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Gentianales","Gentianaceae","Gentianella","Gentianella campestris",6,7707728,220,412,2503,3169845,7270427,"Magnoliopsida",NA,NA,"Gentianella campestris",249,"Gentianella","Gentianella campestris"
5364129,"Dryas integrifolia Vahl","Dryas integrifolia","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Rosales","Rosaceae","Dryas","Dryas integrifolia",6,7707728,220,691,5015,3000739,5364129,"Magnoliopsida",NA,NA,"Dryas integrifolia",250,"Dryas","Dryas integrifolia"
2701896,"Juncus biglumis L.","Juncus biglumis","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Juncaceae","Juncus","Juncus biglumis",6,7707728,196,1369,5353,2701072,2701896,"Liliopsida",NA,NA,"Juncus biglumis",251,"Juncus","Juncus biglumis"
2710391,"Carex simpliciuscula Wahlenb.","Carex simpliciuscula","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex simpliciuscula",6,7707728,196,1369,7708,2721893,2710391,"Liliopsida",NA,NA,"Carex simpliciuscula",254,"Carex","Carex simpliciuscula"
5372665,"Salix arctica Pall.","Salix arctica","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Malpighiales","Salicaceae","Salix","Salix arctica",6,7707728,220,1414,6664,3039576,5372665,"Magnoliopsida",NA,NA,"Salix arctica",255,"Salix","Salix arctica"
2706312,"Arctagrostis latifolia (R.Br.) Griseb.","Arctagrostis latifolia","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Poaceae","Arctagrostis","Arctagrostis latifolia",6,7707728,196,1369,3073,2706311,2706312,"Liliopsida",NA,NA,"Arctagrostis latifolia",256,"Arctagrostis","Arctagrostis latifolia"
3046155,"Cardamine bellidifolia L.","Cardamine bellidifolia","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Brassicales","Brassicaceae","Cardamine","Cardamine bellidifolia",6,7707728,220,7225535,3112,3045622,3046155,"Magnoliopsida",NA,NA,"Cardamine bellidifolia",258,"Cardamine","Cardamine bellidifolia"
12090304,"Oreomecon radicatum","Oreomecon radicatum","SPECIES","SYNONYM",96,"FUZZY","Plantae","Tracheophyta","Ranunculales","Papaveraceae","Papaver","Papaver radicatum",6,7707728,220,399,2422,2888431,8348125,"Magnoliopsida",7226671,NA,"Oreomecon radicata",260,"Oreomecon","Papaver radicatum"
2889358,"Oxyria digyna (L.) Hill","Oxyria digyna","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Caryophyllales","Polygonaceae","Oxyria","Oxyria digyna",6,7707728,220,422,2416,2889357,2889358,"Magnoliopsida",NA,NA,"Oxyria digyna",261,"Oxyria","Oxyria digyna"
3171707,"Pedicularis hirsuta L.","Pedicularis hirsuta","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Lamiales","Orobanchaceae","Pedicularis","Pedicularis hirsuta",6,7707728,220,408,6651,3171670,3171707,"Magnoliopsida",NA,NA,"Pedicularis hirsuta",263,"Pedicularis","Pedicularis hirsuta"
2727265,"Carex fuliginosa Schkuhr","Carex fuliginosa","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex fuliginosa",6,7707728,196,1369,7708,2721893,2727265,"Liliopsida",NA,NA,"Carex fuliginosa",264,"Carex","Carex fuliginosa"
3171716,"Pedicularis capitata Adams","Pedicularis capitata","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Lamiales","Orobanchaceae","Pedicularis","Pedicularis capitata",6,7707728,220,408,6651,3171670,3171716,"Magnoliopsida",NA,NA,"Pedicularis capitata",265,"Pedicularis","Pedicularis capitata"
2727010,"Carex amblyorhyncha V.I.Krecz.","Carex amblyorhyncha","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex marina",6,7707728,196,1369,7708,2721893,2727003,"Liliopsida",7070256,NA,"Carex amblyorhyncha",266,"Carex","Carex marina"
7696043,"Braya purpurascens (R.Br.) Bunge ex Ledeb.","Braya purpurascens","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Brassicales","Brassicaceae","Braya","Braya purpurascens",6,7707728,220,7225535,3112,3043078,7696043,"Magnoliopsida",NA,NA,"Braya purpurascens",267,"Braya","Braya purpurascens"
2704975,"Festuca brachyphylla Schult. & Schult.f.","Festuca brachyphylla","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Poaceae","Festuca","Festuca brachyphylla",6,7707728,196,1369,3073,2704913,2704975,"Liliopsida",NA,NA,"Festuca brachyphylla",270,"Festuca","Festuca brachyphylla"
2704971,"Festuca hyperborea Holmen","Festuca hyperborea","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Poales","Poaceae","Festuca","Festuca hyperborea",6,7707728,196,1369,3073,2704913,2704971,"Liliopsida",NA,NA,"Festuca hyperborea",271,"Festuca","Festuca hyperborea"
2721925,"Carex scirpoidea Michx.","Carex scirpoidea","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex scirpoidea",6,7707728,196,1369,7708,2721893,2721925,"Liliopsida",NA,NA,"Carex scirpoidea",272,"Carex","Carex scirpoidea"
2723030,"Carex membranacea Hook.","Carex membranacea","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex membranacea",6,7707728,196,1369,7708,2721893,2723030,"Liliopsida",NA,NA,"Carex membranacea",273,"Carex","Carex membranacea"
3050177,"Draba subcapitata Simmons","Draba subcapitata","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Brassicales","Brassicaceae","Draba","Draba subcapitata",6,7707728,220,7225535,3112,3049396,3050177,"Magnoliopsida",NA,NA,"Draba subcapitata",275,"Draba","Draba subcapitata"
3050163,"Draba corymbosa R.Br. ex DC.","Draba corymbosa","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Brassicales","Brassicaceae","Draba","Draba corymbosa",6,7707728,220,7225535,3112,3049396,3050163,"Magnoliopsida",NA,NA,"Draba corymbosa",276,"Draba","Draba corymbosa"
5290056,"Phippsia algida (Sol.) R.Br.","Phippsia algida","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Poaceae","Phippsia","Phippsia algida",6,7707728,196,1369,3073,2705058,5290056,"Liliopsida",NA,NA,"Phippsia algida",277,"Phippsia","Phippsia algida"
2722359,"Carex atrofusca Schkuhr","Carex atrofusca","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex atrofusca",6,7707728,196,1369,7708,2721893,2722359,"Liliopsida",NA,NA,"Carex atrofusca",278,"Carex","Carex atrofusca"
6364805,"Melandrium apetalum (L.) Fenzl","Melandrium apetalum","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Silene","Silene wahlbergella",6,7707728,220,422,2518,3085897,6364634,"Magnoliopsida",6364634,NA,"Melandrium apetalum",279,"Melandrium","Silene wahlbergella"
7680399,"Minuartia rubella Graebn.","Minuartia rubella","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Minuartia","Minuartia rubella",6,7707728,220,422,2518,8776773,7680399,"Magnoliopsida",NA,NA,"Minuartia rubella",280,"Minuartia","Minuartia rubella"
5939583,"Micranthes nivalis (L.) Small","Micranthes nivalis","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Saxifragales","Saxifragaceae","Micranthes","Micranthes nivalis",6,7707728,220,7219248,2402,6447095,5939583,"Magnoliopsida",NA,NA,"Micranthes nivalis",281,"Micranthes","Micranthes nivalis"
5384771,"Silene involucrata (Cham. & Schltdl.) Bocquet","Silene involucrata","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Silene","Silene involucrata",6,7707728,220,422,2518,3085897,5384771,"Magnoliopsida",NA,NA,"Silene involucrata",282,"Silene","Silene involucrata"
5261195,"Alectoria ochroleuca (Schrank) A.Massal.","Alectoria ochroleuca","SPECIES","ACCEPTED",99,"EXACT","Fungi","Ascomycota","Lecanorales","Parmeliaceae","Alectoria","Alectoria ochroleuca",5,95,180,1048,8305,2605788,5261195,"Lecanoromycetes",NA,NA,"Alectoria ochroleuca",283,"Alectoria","Alectoria ochroleuca"
4133679,"Anthoxanthum monticola (Bigelow) Veldkamp","Anthoxanthum monticola","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Poaceae","Anthoxanthum","Anthoxanthum monticola",6,7707728,196,1369,3073,2705971,4133679,"Liliopsida",NA,NA,"Anthoxanthum monticola",284,"Anthoxanthum","Anthoxanthum monticola"
2605294,"Arctoparmelia separata (Th.Fr.) Hale","Arctoparmelia separata","SPECIES","ACCEPTED",99,"EXACT","Fungi","Ascomycota","Lecanorales","Parmeliaceae","Arctoparmelia","Arctoparmelia separata",5,95,180,1048,8305,2605293,2605294,"Lecanoromycetes",NA,NA,"Arctoparmelia separata",285,"Arctoparmelia","Arctoparmelia separata"
6064426,"Arnica frigida C.A.Mey. ex Iljin","Arnica frigida","SPECIES","SYNONYM",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Arnica","Arnica griscomii",6,7707728,220,414,3065,7885920,5406023,"Magnoliopsida",5699713,NA,"Arnica frigida",286,"Arnica","Arnica griscomii"
7247858,"Asahinea chrysantha (Tuck.) W.L.Culb. & C.F.Culb.","Asahinea chrysantha","SPECIES","ACCEPTED",99,"EXACT","Fungi","Ascomycota","Lecanorales","Parmeliaceae","Asahinea","Asahinea chrysantha",5,95,180,1048,8305,7247857,7247858,"Lecanoromycetes",NA,NA,"Asahinea chrysantha",287,"Asahinea","Asahinea chrysantha"
5361322,"Oxytropis nigrescens (Pall.) Fisch. ex DC.","Oxytropis nigrescens","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Fabales","Fabaceae","Oxytropis","Oxytropis nigrescens",6,7707728,220,1370,5386,2982894,5361322,"Magnoliopsida",NA,NA,"Oxytropis nigrescens",288,"Oxytropis","Oxytropis nigrescens"
5372808,"Salix phlebophylla Andersson","Salix phlebophylla","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Malpighiales","Salicaceae","Salix","Salix phlebophylla",6,7707728,220,1414,6664,3039576,5372808,"Magnoliopsida",NA,NA,"Salix phlebophylla",289,"Salix","Salix phlebophylla"
2729463,"Carex microchaeta Holm","Carex microchaeta","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex microchaeta",6,7707728,196,1369,7708,2721893,2729463,"Liliopsida",NA,NA,"Carex microchaeta",297,"Carex","Carex microchaeta"
2605424,"Cetraria cucullata (Bellardi) Ach.","Cetraria cucullata","SPECIES","SYNONYM",99,"EXACT","Fungi","Ascomycota","Lecanorales","Parmeliaceae","Nephromopsis","Nephromopsis cucullata",5,95,180,1048,8305,6607767,10307780,"Lecanoromycetes",10307780,NA,"Cetraria cucullata",298,"Cetraria","Nephromopsis cucullata"
6017628,"Dactylina arctica (Richardson) Nyl.","Dactylina arctica","SPECIES","ACCEPTED",99,"EXACT","Fungi","Ascomycota","Lecanorales","Parmeliaceae","Dactylina","Dactylina arctica",5,95,180,1048,8305,2590777,6017628,"Lecanoromycetes",NA,NA,"Dactylina arctica",299,"Dactylina","Dactylina arctica"
2603725,"Melanelia stygia (L.) Essl.","Melanelia stygia","SPECIES","ACCEPTED",99,"EXACT","Fungi","Ascomycota","Lecanorales","Parmeliaceae","Melanelia","Melanelia stygia",5,95,180,1048,8305,2603699,2603725,"Lecanoromycetes",NA,NA,"Melanelia stygia",300,"Melanelia","Melanelia stygia"
2605963,"Parmelia sulcata Taylor","Parmelia sulcata","SPECIES","ACCEPTED",99,"EXACT","Fungi","Ascomycota","Lecanorales","Parmeliaceae","Parmelia","Parmelia sulcata",5,95,180,1048,8305,2576643,2605963,"Lecanoromycetes",NA,NA,"Parmelia sulcata",301,"Parmelia","Parmelia sulcata"
2688187,"Selaginella sibirica (Milde) Hieron.","Selaginella sibirica","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Selaginellales","Selaginellaceae","Selaginella","Selaginella sibirica",6,7707728,245,420,6724,2688177,2688187,"Lycopodiopsida",NA,NA,"Selaginella sibirica",302,"Selaginella","Selaginella sibirica"
4005549,"Androsace ochotensis Willd. ex Roem. & Schult.","Androsace ochotensis","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Ericales","Primulaceae","Androsace","Androsace ochotensis",6,7707728,220,1353,6674,3169318,4005549,"Magnoliopsida",NA,NA,"Androsace ochotensis",305,"Androsace","Androsace ochotensis"
2605704,"Cetraria delisei (Bory ex Schaer.) Nyl.","Cetraria delisei","SPECIES","SYNONYM",99,"EXACT","Fungi","Ascomycota","Lecanorales","Parmeliaceae","Cetrariella","Cetrariella delisei",5,95,180,1048,8305,2605702,2605703,"Lecanoromycetes",2605703,NA,"Cetraria delisei",307,"Cetraria","Cetrariella delisei"
7248082,"Cetraria tilesii Ach.","Cetraria tilesii","SPECIES","SYNONYM",99,"EXACT","Fungi","Ascomycota","Lecanorales","Parmeliaceae","Vulpicida","Vulpicida tilesii",5,95,180,1048,8305,2605819,3409260,"Lecanoromycetes",3409260,NA,"Cetraria tilesii",308,"Cetraria","Vulpicida tilesii"
7461679,"Artemisia arctica (Besser) Leonova","Artemisia arctica","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Artemisia","Artemisia arctica",6,7707728,220,414,3065,3120641,7461679,"Magnoliopsida",NA,NA,"Artemisia arctica",309,"Artemisia","Artemisia arctica"
2679713,"Rhytidium rugosum (Hedw.) Kindb.","Rhytidium rugosum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Bryophyta","Hypnales","Rhytidiaceae","Rhytidium","Rhytidium rugosum",6,35,327,617,4279441,2679712,2679713,"Bryopsida",NA,NA,"Rhytidium rugosum",310,"Rhytidium","Rhytidium rugosum"
3408788,"Masonhalea richardsonii (Hook.) Kärnefelt","Masonhalea richardsonii","SPECIES","SYNONYM",99,"EXACT","Fungi","Ascomycota","Lecanorales","Parmeliaceae","Nephromopsis","Nephromopsis richardsonii",5,95,180,1048,8305,6607767,10731879,"Lecanoromycetes",10731879,NA,"Masonhalea richardsonii",311,"Masonhalea","Nephromopsis richardsonii"
7246667,"Cladonia amaurocraea (Flörke) Schaer.","Cladonia amaurocraea","SPECIES","ACCEPTED",99,"EXACT","Fungi","Ascomycota","Lecanorales","Cladoniaceae","Cladonia","Cladonia amaurocraea",5,95,180,1048,8328,2607519,7246667,"Lecanoromycetes",NA,NA,"Cladonia amaurocraea",313,"Cladonia","Cladonia amaurocraea"
7572691,"Niphotrichum canescens (Hedw.) Bedn.-Ochyra & Ochyra","Niphotrichum canescens","SPECIES","ACCEPTED",99,"EXACT","Plantae","Bryophyta","Grimmiales","Grimmiaceae","Niphotrichum","Niphotrichum canescens",6,35,327,1337,8747,4899187,7572691,"Bryopsida",NA,NA,"Niphotrichum canescens",314,"Niphotrichum","Niphotrichum canescens"
6391589,"Persicaria bistorta (L.) Samp.","Persicaria bistorta","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Caryophyllales","Polygonaceae","Bistorta","Bistorta officinalis",6,7707728,220,422,2416,8148051,7925535,"Magnoliopsida",7291159,NA,"Persicaria bistorta",315,"Persicaria","Bistorta officinalis"
5372987,"Salix planifolia Pursh","Salix planifolia","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Malpighiales","Salicaceae","Salix","Salix planifolia",6,7707728,220,1414,6664,3039576,5372987,"Magnoliopsida",NA,NA,"Salix planifolia",316,"Salix","Salix planifolia"
3131077,"Senecio atropurpureus (Ledeb.) B.Fedtsch.","Senecio atropurpureus","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Tephroseris","Tephroseris integrifolia",6,7707728,220,414,3065,3130931,3130950,"Magnoliopsida",4218758,NA,"Senecio atropurpureus",317,"Senecio","Tephroseris integrifolia"
2607709,"Cladina rangiferina (L.) Nyl.","Cladina rangiferina","SPECIES","SYNONYM",99,"EXACT","Fungi","Ascomycota","Lecanorales","Cladoniaceae","Cladonia","Cladonia rangiferina",5,95,180,1048,8328,2607519,8597577,"Lecanoromycetes",8597577,NA,"Cladina rangiferina",319,"Cladina","Cladonia rangiferina"
5567590,"Micranthes punctata (L.) Losinsk.","Micranthes punctata","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Saxifragales","Saxifragaceae","Micranthes","Micranthes punctata",6,7707728,220,7219248,2402,6447095,5567590,"Magnoliopsida",NA,NA,"Micranthes punctata",321,"Micranthes","Micranthes punctata"
5375237,"Eutrema edwardsii R.Br.","Eutrema edwardsii","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Brassicales","Brassicaceae","Eutrema","Eutrema edwardsii",6,7707728,220,7225535,3112,3046942,5375237,"Magnoliopsida",NA,NA,"Eutrema edwardsii",323,"Eutrema","Eutrema edwardsii"
5289679,"Setaria parviflora (Poir.) Kerguélen","Setaria parviflora","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Poaceae","Setaria","Setaria parviflora",6,7707728,196,1369,3073,2702955,5289679,"Liliopsida",NA,NA,"Setaria parviflora",324,"Setaria","Setaria parviflora"
5283402,"Abietinella abietina (Hedw.) M.Fleisch.","Abietinella abietina","SPECIES","ACCEPTED",99,"EXACT","Plantae","Bryophyta","Hypnales","Thuidiaceae","Abietinella","Abietinella abietina",6,35,327,617,4659,8179085,5283402,"Bryopsida",NA,NA,"Abietinella abietina",326,"Abietinella","Abietinella abietina"
5343487,"Astragalus umbellatus Bunge","Astragalus umbellatus","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Fabales","Fabaceae","Astragalus","Astragalus umbellatus",6,7707728,220,1370,5386,2933951,5343487,"Magnoliopsida",NA,NA,"Astragalus umbellatus",327,"Astragalus","Astragalus umbellatus"
5361352,"Oxytropis borealis DC.","Oxytropis borealis","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Fabales","Fabaceae","Oxytropis","Oxytropis borealis",6,7707728,220,1370,5386,2982894,5361352,"Magnoliopsida",NA,NA,"Oxytropis borealis",328,"Oxytropis","Oxytropis borealis"
2722582,"Carex krausei Boeckeler","Carex krausei","SPECIES","ACCEPTED",94,"FUZZY","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex krausei",6,7707728,196,1369,7708,2721893,2722582,"Liliopsida",NA,NA,"Carex krauseorum",329,"Carex","Carex krausei"
2949263,"Hedysarum alpinum L.","Hedysarum alpinum","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Fabales","Fabaceae","Hedysarum","Hedysarum alpinum",6,7707728,220,1370,5386,2960767,2949263,"Magnoliopsida",NA,NA,"Hedysarum alpinum",330,"Hedysarum","Hedysarum alpinum"
7952076,"Boykinia richardsonii (Hook.) A.Gray","Boykinia richardsonii","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Saxifragales","Saxifragaceae","Boykinia","Boykinia richardsonii",6,7707728,220,7219248,2402,3032617,7952076,"Magnoliopsida",NA,NA,"Boykinia richardsonii",331,"Boykinia","Boykinia richardsonii"
2888285,"Pyrola grandiflora Radius","Pyrola grandiflora","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Ericales","Ericaceae","Pyrola","Pyrola grandiflora",6,7707728,220,1353,2505,2888249,2888285,"Magnoliopsida",NA,NA,"Pyrola grandiflora",332,"Pyrola","Pyrola grandiflora"
5373017,"Salix alaxensis (Andersson) Coville","Salix alaxensis","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Malpighiales","Salicaceae","Salix","Salix alaxensis",6,7707728,220,1414,6664,3039576,5373017,"Magnoliopsida",NA,NA,"Salix alaxensis",334,"Salix","Salix alaxensis"
5360951,"Oxytropis maydelliana Trautv.","Oxytropis maydelliana","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Fabales","Fabaceae","Oxytropis","Oxytropis maydelliana",6,7707728,220,1370,5386,2982894,5360951,"Magnoliopsida",NA,NA,"Oxytropis maydelliana",335,"Oxytropis","Oxytropis maydelliana"
