"SCIENTIFIC_NAME","AUTHOR","STATUS","FAMILY","ACCEPTED_SPECIES","ACCEPTED_AUTHOR","n_sci","one_is_acc","all_unresolved","just_one_syn","one_is_un","non_vasc_typo","SPECIES_NAME"
"Peucedanum multivittatum","Maxim.","Unresolved","Apiaceae","Peucedanum multivittatum","Maxim.",2,FALSE,TRUE,FALSE,TRUE,FALSE,"Peucedanum multivittatum"
"Phebalium squamulosum","Vent.","Unresolved","Rutaceae","Phebalium squamulosum","Vent.",1,FALSE,TRUE,FALSE,TRUE,FALSE,"Phebalium squamulosum"
"Philonotis fontana","(Hedw.) Brid.","Accepted","Bartramiaceae","Philonotis fontana","(Hedw.) Brid.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Philonotis fontana"
"Phippsia algida","(Sol.) R.Br.","Accepted","Poaceae","Phippsia algida","(Sol.) R.Br.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Phippsia algida"
"Phleum pratense","L.","Accepted","Poaceae","Phleum pratense","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Phleum pratense"
"Phlox pulvinata","(Wherry) Cronquist","Accepted","Polemoniaceae","Phlox pulvinata","(Wherry) Cronquist",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Phlox pulvinata"
"Phlox sibirica","L.","Accepted","Polemoniaceae","Phlox sibirica","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Phlox sibirica"
"Phyllodoce aleutica","(Spreng.) A. Heller","Accepted","Ericaceae","Phyllodoce aleutica","(Spreng.) A. Heller",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Phyllodoce aleutica"
"Pilosella officinarum","Vaill.","Accepted","Compositae","Pilosella officinarum","Vaill.",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Pilosella officinarum"
"Pilosella officinarum","F.W.Schultz & Sch.Bip.","Synonym","Compositae","Pilosella officinarum","Vaill.",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Pilosella officinarum"
"Pimelea alpina","F. Muell. ex Meisn.","Accepted","Thymelaeaceae","Pimelea alpina","F. Muell. ex Meisn.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Pimelea alpina"
"Pimelea axiflora","F. Muell. ex Meisn.","Accepted","Thymelaeaceae","Pimelea axiflora","F. Muell. ex Meisn.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Pimelea axiflora"
"Pinguicula alpina","L.","Accepted","Lentibulariaceae","Pinguicula alpina","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Pinguicula alpina"
"Plagiochila arctica","Bryhn & Kaal.","Accepted","Plagiochilaceae","Plagiochila arctica","Bryhn & Kaal.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Plagiochila arctica"
"Plagiomnium ellipticum","(Brid.) T.J. Kop.","Accepted","Mniaceae","Plagiomnium ellipticum","(Brid.) T.J. Kop.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Plagiomnium ellipticum"
"Plantago euryphylla","B.G.Briggs, Carolin & Pulley","Unresolved","Plantaginaceae","Plantago euryphylla","B.G.Briggs, Carolin & Pulley",1,FALSE,TRUE,FALSE,TRUE,FALSE,"Plantago euryphylla"
"Platanthera hyperborea","(L.) Lindl.","Accepted","Orchidaceae","Platanthera hyperborea","(L.) Lindl.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Platanthera hyperborea"
"Pleurocladula albescens","(Hook.) Grolle","Accepted","Cephaloziaceae","Pleurocladula albescens","(Hook.) Grolle",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Pleurocladula albescens"
"Pleurozium schreberi","(Willd. ex Brid.) Mitt.","Accepted","Hylocomiaceae","Pleurozium schreberi","(Willd. ex Brid.) Mitt.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Pleurozium schreberi"
"Poa abbreviata","R.Br.","Accepted","Poaceae","Poa abbreviata","R.Br.",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Poa abbreviata"
"Poa abbreviata","Blytt ex Griseb.","Synonym","Poaceae","Poa arctica","R.Br.",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Poa abbreviata"
"Poa alpigena","Lindm.","Accepted","Poaceae","Poa alpigena","Lindm.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Poa alpigena"
"Poa fendleriana","(Steud.) Vasey","Accepted","Poaceae","Poa fendleriana","(Steud.) Vasey",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Poa fendleriana"
"Poa hothamensis","Vickery","Accepted","Poaceae","Poa hothamensis","Vickery",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Poa hothamensis"
"Poa pattersonii","Vasey","Accepted","Poaceae","Poa pattersonii","Vasey",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Poa pattersonii"
"Podolepis robusta","(Maiden & Betche) J.H.Willis","Accepted","Compositae","Podolepis robusta","(Maiden & Betche) J.H.Willis",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Podolepis robusta"
"Pogonatum alpinum","(Hedw.) Röhl.","Synonym","Polytrichaceae","Polytrichastrum alpinum","(Hedw.) G.L. Sm.",1,FALSE,FALSE,TRUE,FALSE,FALSE,"Polytrichastrum alpinum"
"Pogonatum dentatum","(Menzies ex Brid.) Brid.","Accepted","Polytrichaceae","Pogonatum dentatum","(Menzies ex Brid.) Brid.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Pogonatum dentatum"
"Pohlia cruda","(Hedw.) Lindb.","Accepted","Bryaceae","Pohlia cruda","(Hedw.) Lindb.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Pohlia cruda"
"Pohlia nutans","(Hedw.) Lindb.","Accepted","Bryaceae","Pohlia nutans","(Hedw.) Lindb.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Pohlia nutans"
"Pohlia proligera","(Kindb.) S.O. Lindberg ex Arnell","Accepted","Bryaceae","Pohlia proligera","(Kindb.) S.O. Lindberg ex Arnell",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Pohlia proligera"
"Pohlia wahlenbergii","(F. Weber & D. Mohr) A.L. Andrews","Accepted","Bryaceae","Pohlia wahlenbergii","(F. Weber & D. Mohr) A.L. Andrews",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Pohlia wahlenbergii"
"Polemonium viscosum","Nutt.","Accepted","Polemoniaceae","Polemonium viscosum","Nutt.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Polemonium viscosum"
"Polygonum ochotense","Petrov ex Kom.","Accepted","Polygonaceae","Polygonum ochotense","Petrov ex Kom.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Polygonum ochotense"
"Polygonum tenuifolium","H.W. Kung","Synonym","Polygonaceae","Polygonum viviparum var. tenuifolium","(H.W. Kung) Y.L. Liu",1,FALSE,FALSE,TRUE,FALSE,FALSE,"Polygonum viviparum var. tenuifolium"
"Polytrichastrum alpinum","(Hedw.) G.L. Sm.","Accepted","Polytrichaceae","Polytrichastrum alpinum","(Hedw.) G.L. Sm.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Polytrichastrum alpinum"
"Polytrichastrum alpinum var. septentrionale","(Brid.) G.L. Sm.","Accepted","Polytrichaceae","Polytrichastrum alpinum var. septentrionale","(Brid.) G.L. Sm.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Polytrichastrum alpinum var. septentrionale"
"Polytrichastrum sexangulare","(Flörke ex Brid.) G.L. Sm.","Accepted","Polytrichaceae","Polytrichastrum sexangulare","(Flörke ex Brid.) G.L. Sm.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Polytrichastrum sexangulare"
"Polytrichum alpinum","Hedw.","Synonym","Polytrichaceae","Polytrichastrum alpinum","(Hedw.) G.L. Sm.",1,FALSE,FALSE,TRUE,FALSE,FALSE,"Polytrichastrum alpinum"
"Polytrichum commune","Hedw.","Accepted","Polytrichaceae","Polytrichum commune","Hedw.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Polytrichum commune"
"Polytrichum hyperboreum","R. Br.","Accepted","Polytrichaceae","Polytrichum hyperboreum","R. Br.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Polytrichum hyperboreum"
"Polytrichum juniperinum","Hedw.","Accepted","Polytrichaceae","Polytrichum juniperinum","Hedw.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Polytrichum juniperinum"
"Polytrichum piliferum","Hedw.","Accepted","Polytrichaceae","Polytrichum piliferum","Hedw.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Polytrichum piliferum"
"Polytrichum strictum","Menzies ex Brid.","Accepted","Polytrichaceae","Polytrichum strictum","Menzies ex Brid.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Polytrichum strictum"
"Populus tremula","L.","Accepted","Salicaceae","Populus tremula","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Populus tremula"
"Poranthera microphylla","Brongn.","Accepted","Phyllanthaceae","Poranthera microphylla","Brongn.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Poranthera microphylla"
"Potentilla anserina","L.","Accepted","Rosaceae","Potentilla anserina","L.",2,TRUE,FALSE,FALSE,TRUE,FALSE,"Potentilla anserina"
"Potentilla anserina","Jeps.","Unresolved","Rosaceae","Potentilla anserina","Jeps.",2,TRUE,FALSE,FALSE,TRUE,FALSE,"Potentilla anserina"
"Potentilla bifurca","auct.","Unresolved","Rosaceae","Potentilla bifurca","auct.",3,FALSE,FALSE,FALSE,TRUE,FALSE,"Sibbaldianthe bifurca"
"Potentilla bifurca","Hook.f.","Unresolved","Rosaceae","Potentilla bifurca","Hook.f.",3,FALSE,FALSE,FALSE,TRUE,FALSE,"Sibbaldianthe bifurca"
"Potentilla bifurca","L.","Synonym","Rosaceae","Sibbaldianthe bifurca","(L.) Kurtto & T.Erikss.",3,FALSE,FALSE,FALSE,TRUE,FALSE,"Sibbaldianthe bifurca"
"Potentilla diversifolia","A.Gray","Unresolved","Rosaceae","Potentilla diversifolia","A.Gray",2,FALSE,TRUE,FALSE,TRUE,FALSE,"Potentilla diversifolia"
"Potentilla diversifolia","Lehm.","Unresolved","Rosaceae","Potentilla diversifolia","Lehm.",2,FALSE,TRUE,FALSE,TRUE,FALSE,"Potentilla diversifolia"
"Potentilla erecta","(L.) Raeusch.","Accepted","Rosaceae","Potentilla erecta","(L.) Raeusch.",6,TRUE,FALSE,FALSE,TRUE,FALSE,"Potentilla erecta"
"Potentilla erecta","M.S.Uspensk. ex Ledeb.","Unresolved","Rosaceae","Potentilla erecta","M.S.Uspensk. ex Ledeb.",6,TRUE,FALSE,FALSE,TRUE,FALSE,"Potentilla erecta"
"Potentilla erecta","H.Karst.","Unresolved","Rosaceae","Potentilla erecta","H.Karst.",6,TRUE,FALSE,FALSE,TRUE,FALSE,"Potentilla erecta"
"Potentilla erecta","Maiden","Synonym","Rosaceae","Potentilla recta","L.",6,TRUE,FALSE,FALSE,TRUE,FALSE,"Potentilla erecta"
"Potentilla erecta","(L.) Hampe","Unresolved","Rosaceae","Potentilla erecta","(L.) Raeusch.",6,TRUE,FALSE,FALSE,TRUE,FALSE,"Potentilla erecta"
"Potentilla erecta","(L.) Mela","Unresolved","Rosaceae","Potentilla erecta","(L.) Raeusch.",6,TRUE,FALSE,FALSE,TRUE,FALSE,"Potentilla erecta"
"Potentilla gelida","Fr. ex Nyman","Unresolved","Rosaceae","Potentilla gelida","Fr. ex Nyman",4,FALSE,FALSE,FALSE,TRUE,FALSE,"Potentilla crantzii"
"Potentilla gelida","Th.Wolf","Synonym","Rosaceae","Potentilla crantzii","(Crantz) Beck ex Fritsch",4,FALSE,FALSE,FALSE,TRUE,FALSE,"Potentilla crantzii"
"Potentilla gelida","C.A.Mey.","Synonym","Rosaceae","Potentilla crantzii","(Crantz) Beck ex Fritsch",4,FALSE,FALSE,FALSE,TRUE,FALSE,"Potentilla crantzii"
"Potentilla gelida","auct.","Synonym","Rosaceae","Potentilla hyparctica","Malte",4,FALSE,FALSE,FALSE,TRUE,FALSE,"Potentilla crantzii"
"Potentilla matsumurae","Th.Wolf","Accepted","Rosaceae","Potentilla matsumurae","Th.Wolf",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Potentilla matsumurae"
"Potentilla nivea","L.","Accepted","Rosaceae","Potentilla nivea","L.",3,TRUE,FALSE,FALSE,TRUE,FALSE,"Potentilla nivea"
"Potentilla nivea","Gunnerus","Unresolved","Rosaceae","Potentilla nivea","Gunnerus",3,TRUE,FALSE,FALSE,TRUE,FALSE,"Potentilla nivea"
"Potentilla nivea","G.Lodd.","Unresolved","Rosaceae","Potentilla nivea","G.Lodd.",3,TRUE,FALSE,FALSE,TRUE,FALSE,"Potentilla nivea"
"Potentilla palustris","(L.) Lehm.","Unresolved","Rosaceae","Comarum palustre","L.",2,FALSE,FALSE,FALSE,TRUE,FALSE,"Comarum palustre"
"Potentilla palustris","(L.) Scop.","Synonym","Rosaceae","Comarum palustre","L.",2,FALSE,FALSE,FALSE,TRUE,FALSE,"Comarum palustre"
"Potentilla pulchella","R.Br.","Accepted","Rosaceae","Potentilla pulchella","R.Br.",3,TRUE,FALSE,FALSE,TRUE,FALSE,"Potentilla pulchella"
"Potentilla pulchella","Spreng.","Unresolved","Rosaceae","Potentilla pulchella","Spreng.",3,TRUE,FALSE,FALSE,TRUE,FALSE,"Potentilla pulchella"
"Potentilla pulchella","W.E.Meehan","Unresolved","Rosaceae","Potentilla pulchella","W.E.Meehan",3,TRUE,FALSE,FALSE,TRUE,FALSE,"Potentilla pulchella"
"Potentilla rubricaulis","Lehm.","Accepted","Rosaceae","Potentilla rubricaulis","Lehm.",7,TRUE,FALSE,FALSE,TRUE,FALSE,"Potentilla rubricaulis"
"Potentilla rubricaulis","Rydb.","Unresolved","Rosaceae","Potentilla rubricaulis","Rydb.",7,TRUE,FALSE,FALSE,TRUE,FALSE,"Potentilla rubricaulis"
"Potentilla rubricaulis","Bourg. ex S.Watson","Unresolved","Rosaceae","Potentilla rubricaulis","Bourg. ex S.Watson",7,TRUE,FALSE,FALSE,TRUE,FALSE,"Potentilla rubricaulis"
"Potentilla rubricaulis","Jeps.","Unresolved","Rosaceae","Potentilla rubricaulis","Jeps.",7,TRUE,FALSE,FALSE,TRUE,FALSE,"Potentilla rubricaulis"
"Potentilla rubricaulis","Pall.","Unresolved","Rosaceae","Potentilla rubricaulis","Pall.",7,TRUE,FALSE,FALSE,TRUE,FALSE,"Potentilla rubricaulis"
"Potentilla rubricaulis","Jord. ex Zimmeter","Unresolved","Rosaceae","Potentilla rubricaulis","Jord. ex Zimmeter",7,TRUE,FALSE,FALSE,TRUE,FALSE,"Potentilla rubricaulis"
"Potentilla rubricaulis","auct. Fl. Eur.","Synonym","Rosaceae","Potentilla × insularis","Soj k",7,TRUE,FALSE,FALSE,TRUE,FALSE,"Potentilla rubricaulis"
"Potentilla vahliana","Lehm.","Accepted","Rosaceae","Potentilla vahliana","Lehm.",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Potentilla vahliana"
"Potentilla vahliana","Juz.","Synonym","Rosaceae","Potentilla subvahliana","Jurtzev",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Potentilla vahliana"
"Potentilla villosa","Pall. ex Pursh","Accepted","Rosaceae","Potentilla villosa","Pall. ex Pursh",6,TRUE,FALSE,FALSE,TRUE,FALSE,"Potentilla villosa"
"Potentilla villosa","(Crantz) Beck","Unresolved","Rosaceae","Potentilla villosa","(Crantz) Beck",6,TRUE,FALSE,FALSE,TRUE,FALSE,"Potentilla villosa"
"Potentilla villosa","Haller f. ex Lehm.","Unresolved","Rosaceae","Potentilla villosa","Haller f. ex Lehm.",6,TRUE,FALSE,FALSE,TRUE,FALSE,"Potentilla villosa"
"Potentilla villosa","Dulac","Synonym","Rosaceae","Potentilla sterilis","(L.) Garcke",6,TRUE,FALSE,FALSE,TRUE,FALSE,"Potentilla villosa"
"Potentilla villosa","Crantz ex Zimmeter","Synonym","Rosaceae","Potentilla crantzii","(Crantz) Beck ex Fritsch",6,TRUE,FALSE,FALSE,TRUE,FALSE,"Potentilla villosa"
"Potentilla villosa","Crantz ex Vill.","Synonym","Rosaceae","Potentilla crantzii","(Crantz) Beck ex Fritsch",6,TRUE,FALSE,FALSE,TRUE,FALSE,"Potentilla villosa"
"Preissia quadrata","(Scop.) Nees","Accepted","Marchantiaceae","Preissia quadrata","(Scop.) Nees",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Preissia quadrata"
"Primula algida","Adams","Accepted","Primulaceae","Primula algida","Adams",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Primula algida"
"Primula angustifolia","Torr.","Accepted","Primulaceae","Primula angustifolia","Torr.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Primula angustifolia"
"Primula cuneifolia","Ledeb.","Accepted","Primulaceae","Primula cuneifolia","Ledeb.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Primula cuneifolia"
"Primula glutinosa","Wulfen","Accepted","Primulaceae","Primula glutinosa","Wulfen",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Primula glutinosa"
"Primula integrifolia","L.","Accepted","Primulaceae","Primula integrifolia","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Primula integrifolia"
"Primula parryi","A. Gray","Accepted","Primulaceae","Primula parryi","A. Gray",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Primula parryi"
"Primula ruprechtii","Kusn. ex Lipsky","Unresolved","Primulaceae","Primula ruprechtii","Kusn. ex Lipsky",2,FALSE,TRUE,FALSE,TRUE,FALSE,"Primula ruprechtii"
"Primula ruprechtii","Kusn.","Unresolved","Primulaceae","Primula ruprechtii","Kusn.",2,FALSE,TRUE,FALSE,TRUE,FALSE,"Primula ruprechtii"
"Primula scandinavica","Brunn","Accepted","Primulaceae","Primula scandinavica","Brunn",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Primula scandinavica"
"Prostanthera cuneata","Benth.","Accepted","Lamiaceae","Prostanthera cuneata","Benth.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Prostanthera cuneata"
"Prunella vulgaris","L.","Accepted","Lamiaceae","Prunella vulgaris","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Prunella vulgaris"
"Pseudocalliergon brevifolium","(Lindb.) Hedenäs","Accepted","Amblystegiaceae","Pseudocalliergon brevifolium","(Lindb.) Hedenäs",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Pseudocalliergon brevifolium"
"Pseudocalliergon trifarium","(F. Weber & D. Mohr) Loeske","Accepted","Amblystegiaceae","Pseudocalliergon trifarium","(F. Weber & D. Mohr) Loeske",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Pseudocalliergon trifarium"
"Ptilagrostis concinna","(Hook.) Roshev.","Synonym","Poaceae","Stipa concinna","Hook.f.",1,FALSE,FALSE,TRUE,FALSE,FALSE,"Stipa concinna"
"Ptilagrostis mongholica var. barbellata","(Roshev.) Roshev.","Unresolved","Poaceae","Ptilagrostis malyschevii","Tzvelev",1,FALSE,TRUE,FALSE,TRUE,FALSE,"Ptilagrostis malyschevii"
"Ptilidium ciliare","(L.) Hampe","Accepted","Ptilidiaceae","Ptilidium ciliare","(L.) Hampe",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Ptilidium ciliare"
"Ptilium crista-castrensis","(Hedw.) De Not.","Accepted","Hypnaceae","Ptilium crista-castrensis","(Hedw.) De Not.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Ptilium crista-castrensis"
"Ptychostomum capillare","(Hedw.) D. T. Holyoak & N. Pedersen","Accepted","Bryaceae","Ptychostomum capillare","(Hedw.) D. T. Holyoak & N. Pedersen",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Ptychostomum capillare"
"Ptychostomum pendulum","Hornsch.","Accepted","Bryaceae","Ptychostomum pendulum","Hornsch.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Ptychostomum pendulum"
"Puccinellia phryganodes","(Trin.) Scribn. & Merr.","Accepted","Poaceae","Puccinellia phryganodes","(Trin.) Scribn. & Merr.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Puccinellia phryganodes"
"Pyrola norvegica","Knaben","Accepted","Ericaceae","Pyrola norvegica","Knaben",2,TRUE,FALSE,FALSE,TRUE,FALSE,"Pyrola norvegica"
"Pyrola norvegica","Knab.","Unresolved","Ericaceae","Pyrola norvegica","Knab.",2,TRUE,FALSE,FALSE,TRUE,FALSE,"Pyrola norvegica"
"Racomitrium canescens","(Hedw.) Brid.","Synonym","Grimmiaceae","Niphotrichum canescens","(Hedw.) Bednarek-Ochyra & Ochyra",1,FALSE,FALSE,TRUE,FALSE,FALSE,"Niphotrichum canescens"
"Racomitrium ericoides","(Brid.) Brid.","Synonym","Grimmiaceae","Niphotrichum ericoides","(Brid.) Bednarek-Ochyra & Ochyra",1,FALSE,FALSE,TRUE,FALSE,FALSE,"Niphotrichum ericoides"
"Racomitrium fasciculare","(Hedw.) Brid.","Synonym","Grimmiaceae","Codriophorus fascicularis","(Hedw.) Bednarek-Ochyra & Ochyra",1,FALSE,FALSE,TRUE,FALSE,FALSE,"Codriophorus fascicularis"
"Racomitrium lanuginosum","(Hedw.) Brid.","Accepted","Grimmiaceae","Racomitrium lanuginosum","(Hedw.) Brid.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Racomitrium lanuginosum"
"Radula prolifera","S.W. Arnell","Accepted","Radulaceae","Radula prolifera","S.W. Arnell",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Radula prolifera"
"Ranunculus adoneus","A. Gray","Accepted","Ranunculaceae","Ranunculus adoneus","A. Gray",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Ranunculus adoneus"
"Ranunculus borealis","Trautv.","Accepted","Ranunculaceae","Ranunculus borealis","Trautv.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Ranunculus borealis"
"Ranunculus brotherusii","Freyn","Accepted","Ranunculaceae","Ranunculus brotherusii","Freyn",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Ranunculus brotherusii"
"Ranunculus japonicus var. monticola","Kitag.","Unresolved","Ranunculaceae","Ranunculus acris var. monticola","(Kitag.) Tamura",1,FALSE,TRUE,FALSE,TRUE,FALSE,"Ranunculus acris var. monticola"
"Ranunculus montanus","Willd.","Accepted","Ranunculaceae","Ranunculus montanus","Willd.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Ranunculus montanus"
"Ranunculus oreophilus","M.Bieb.","Accepted","Ranunculaceae","Ranunculus oreophilus","M.Bieb.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Ranunculus oreophilus"
"Ranunculus pedatifidus subsp. affinis","(R.Br.) Hultén","Accepted","Ranunculaceae","Ranunculus pedatifidus subsp. affinis","(R.Br.) Hultén",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Ranunculus pedatifidus subsp. affinis"
"Ranunculus pulchellus","C.A.Mey.","Accepted","Ranunculaceae","Ranunculus pulchellus","C.A.Mey.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Ranunculus pulchellus"
"Ranunculus sulphureus","Sol.","Accepted","Ranunculaceae","Ranunculus sulphureus","Sol.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Ranunculus sulphureus"
"Ranunculus victoriensis","B.G.Briggs","Unresolved","Ranunculaceae","Ranunculus victoriensis","B.G.Briggs",1,FALSE,TRUE,FALSE,TRUE,FALSE,"Ranunculus victoriensis"
"Rhizomnium andrewsianum","(Steere) T.J. Kop.","Accepted","Mniaceae","Rhizomnium andrewsianum","(Steere) T.J. Kop.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Rhizomnium andrewsianum"
"Rhizomnium pseudopunctatum","(Bruch & Schimp.) T.J. Kop.","Accepted","Mniaceae","Rhizomnium pseudopunctatum","(Bruch & Schimp.) T.J. Kop.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Rhizomnium pseudopunctatum"
"Rhodiola cretinii subsp. sinoalpina","(Fröd. ex Hand.-Mazz.) H. Ohba","Accepted","Crassulaceae","Rhodiola cretinii subsp. sinoalpina","(Fröd. ex Hand.-Mazz.) H. Ohba",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Rhodiola cretinii subsp. sinoalpina"
"Rhodiola integrifolia","Raf.","Accepted","Crassulaceae","Rhodiola integrifolia","Raf.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Rhodiola integrifolia"
"Rhodiola rhodantha","(A. Gray) H. Jacobsen","Accepted","Crassulaceae","Rhodiola rhodantha","(A. Gray) H. Jacobsen",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Rhodiola rhodantha"
"Rhododendron aureum","Georgi","Accepted","Ericaceae","Rhododendron aureum","Georgi",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Rhododendron aureum"
"Rhododendron camtschaticum","Pall.","Accepted","Ericaceae","Rhododendron camtschaticum","Pall.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Rhododendron camtschaticum"
"Rhododendron ferrugineum","L.","Accepted","Ericaceae","Rhododendron ferrugineum","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Rhododendron ferrugineum"
"Rhytidiadelphus loreus","(Hedw.) Warnst.","Accepted","Hylocomiaceae","Rhytidiadelphus loreus","(Hedw.) Warnst.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Rhytidiadelphus loreus"
"Rhytidiadelphus squarrosus","(Hedw.) Warnst.","Accepted","Hylocomiaceae","Rhytidiadelphus squarrosus","(Hedw.) Warnst.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Rhytidiadelphus squarrosus"
"Rhytidium rugosum","(Ehrh. ex Hedw.) Kindb.","Accepted","Hylocomiaceae","Rhytidium rugosum","(Ehrh. ex Hedw.) Kindb.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Rhytidium rugosum"
"Riccardia palmata","(Hedw.) Carruth.","Accepted","Aneuraceae","Riccardia palmata","(Hedw.) Carruth.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Riccardia palmata"
"Rubus arcticus","L.","Accepted","Rosaceae","Rubus arcticus","L.",2,TRUE,FALSE,FALSE,TRUE,FALSE,"Rubus arcticus"
"Rubus arcticus","Card","Unresolved","Rosaceae","Rubus arcticus","Card",2,TRUE,FALSE,FALSE,TRUE,FALSE,"Rubus arcticus"
"Rumex acetosella","L.","Accepted","Polygonaceae","Rumex acetosella","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Rumex acetosella"
"Rumex alpestris subsp. lapponicus","(Hiitonen) Jalas","Accepted","Polygonaceae","Rumex alpestris subsp. lapponicus","(Hiitonen) Jalas",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Rumex alpestris subsp. lapponicus"
"Saelania glaucescens","(Hedw.) Broth.","Accepted","Ditrichaceae","Saelania glaucescens","(Hedw.) Broth.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Saelania glaucescens"
"Sagina caespitosa","Lange","Accepted","Caryophyllaceae","Sagina caespitosa","Lange",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Sagina caespitosa"
"Sagina nodosa","(L.) Fenzl","Accepted","Caryophyllaceae","Sagina nodosa","(L.) Fenzl",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Sagina nodosa"
"Sagina nodosa","(L.) E. Mey.","Synonym","Caryophyllaceae","Sagina nodosa","(L.) Fenzl",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Sagina nodosa"
"Sagina procumbens","L.","Accepted","Caryophyllaceae","Sagina procumbens","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Sagina procumbens"
